id,TimeStamp,LandmarkID,AcX,AcY,AcZ,GyX,GyY,GyZ
288,2020-9-6-1-15-28-40741,1,7680,-14244,-8748,-3584,-3447,2412
289,2020-9-6-1-15-28-40757,2,-3468,-18028,-4160,-3440,-8794,3697
290,2020-9-6-1-15-28-40843,4,3768,-15040,5420,-4000,-680,-2333
291,2020-9-6-1-15-28-40936,3,-2384,-16380,-1672,-4064,2078,-113
292,2020-9-6-1-15-28-41243,1,8056,-12032,-9832,-3552,1243,-2724
293,2020-9-6-1-15-28-41259,2,-1948,-28776,-3648,-3472,27842,-15257
294,2020-9-6-1-15-29-41345,4,6740,-14560,4048,-4000,2454,-3472
295,2020-9-6-1-15-29-41437,3,-2740,-16408,644,-4080,3245,-1541
296,2020-9-6-1-15-29-41744,1,9280,-11868,-9500,-3584,1696,-2726
297,2020-9-6-1-15-29-41760,2,-668,-16632,668,-3440,785,1993
298,2020-9-6-1-15-29-41847,4,6736,-12004,9684,-4000,1025,-2924
299,2020-9-6-1-15-29-41939,3,-6084,-12612,7172,-4048,-1072,-12529
300,2020-9-6-1-15-29-42246,1,7252,-13420,-7008,-3568,5051,-12734
301,2020-9-6-1-15-29-42263,2,-1364,-16460,492,-3472,-2435,-3731
302,2020-9-6-1-15-30-42349,4,4068,-14304,9948,-3968,3854,-13340
303,2020-9-6-1-15-30-42441,3,4508,-16884,-3764,-4064,-5191,-11270
304,2020-9-6-1-15-30-42749,1,7180,-12744,-9320,-3568,2572,-7631
305,2020-9-6-1-15-30-42766,2,-3504,-16208,-1304,-3472,-7250,-11402
306,2020-9-6-1-15-30-42850,4,5332,-14248,3856,-4032,2655,-10524
307,2020-9-6-1-15-30-42943,3,-3036,-16336,-160,-4064,409,-3966
308,2020-9-6-1-15-30-43250,1,8408,-12660,-10000,-3584,4074,-9243
309,2020-9-6-1-15-30-43268,2,-4540,-20636,-1992,-3456,16105,-15615
310,2020-9-6-1-15-31-43353,4,7364,-14596,5348,-4032,4349,-7129
311,2020-9-6-1-15-31-43445,3,-3396,-16120,1088,-4048,2778,-4403
312,2020-9-6-1-15-31-43752,1,2872,-14008,-4484,-3584,1874,-484
313,2020-9-6-1-15-31-43768,2,-1560,-16744,-1120,-3472,-5748,-2676
314,2020-9-6-1-15-31-43865,4,7408,-13044,10972,-4000,3562,-5003
315,2020-9-6-1-15-31-43947,3,6400,-14828,-4664,-4032,-23080,4766
316,2020-9-6-1-15-31-44255,1,11696,-14792,-4112,-3568,-1150,-221
317,2020-9-6-1-15-31-44271,2,-2432,-19388,-2844,-3440,-9100,-565
318,2020-9-6-1-15-32-44357,4,6616,-16392,8056,-4032,-3522,-1520
319,2020-9-6-1-15-32-44453,3,-2204,-17456,-1140,-4048,1822,-1885
320,2020-9-6-1-15-32-44756,1,8184,-13128,-11336,-3568,-544,-2552
321,2020-9-6-1-15-32-44772,2,-272,-21948,-1664,-3472,26666,-7115
322,2020-9-6-1-15-32-44859,4,6856,-13164,3872,-4032,2280,219
323,2020-9-6-1-15-32-44951,3,-2448,-17040,8,-4032,6001,-1904
324,2020-9-6-1-15-32-45267,1,4612,-13232,-6920,-3568,-953,5204
325,2020-9-6-1-15-32-45275,2,-2504,-16708,2940,-3440,-2280,1963
326,2020-9-6-1-15-33-45361,4,6552,-13816,11388,-4032,-674,1978
327,2020-9-6-1-15-33-45455,3,-2576,-11320,-1216,-4064,-16091,11712
328,2020-9-6-1-15-33-45761,1,8452,-13176,-6516,-3584,-4840,4072
329,2020-9-6-1-15-33-45777,2,-4788,-17128,-1532,-3456,-5251,5419
330,2020-9-6-1-15-33-45862,4,8344,-13936,8156,-4000,-3093,3722
331,2020-9-6-1-15-33-45956,3,1044,-22164,9044,-4048,11991,16875
