id,TimeStamp,LandmarkID,AcX,AcY,AcZ,GyX,GyY,GyZ
541,2020-9-6-1-24-6-71911,2,-6168,-13992,-6404,-3456,-343,-93
542,2020-9-6-1-24-6-72135,4,15360,2760,5696,-3664,385,315
543,2020-9-6-1-24-6-72150,3,-5656,-12356,7640,-3952,-324,-41
544,2020-9-6-1-24-6-72406,1,2500,812,4248,-3312,13878,-3344
545,2020-9-6-1-24-6-72413,2,-6160,-13952,-6308,-3456,-324,-97
546,2020-9-6-1-24-6-72509,4,15412,2664,5764,-3680,256,-65
547,2020-9-6-1-24-6-72603,3,-5692,-12460,7536,-3952,-424,-1
548,2020-9-6-1-24-7-72913,1,2820,1788,3936,-3328,8322,771
549,2020-9-6-1-24-7-72918,2,-6244,-13824,-6188,-3456,-284,-182
550,2020-9-6-1-24-7-73010,4,15504,2948,5544,-3680,214,111
551,2020-9-6-1-24-7-73099,3,-5848,-12360,7592,-3968,-352,-86
552,2020-9-6-1-24-7-73410,1,3116,1024,5440,-3328,9417,-2482
553,2020-9-6-1-24-7-73416,2,-6292,-13848,-6276,-3472,-392,-119
554,2020-9-6-1-24-7-73513,4,15428,2576,5704,-3680,445,-65
555,2020-9-6-1-24-7-73604,3,-5716,-12616,7708,-3952,-316,92
556,2020-9-6-1-24-8-73914,1,2708,1772,4248,-3344,8213,39
557,2020-9-6-1-24-8-73924,2,-6220,-13840,-6336,-3456,-258,-160
558,2020-9-6-1-24-8-74014,4,15460,2828,5704,-3696,334,-106
559,2020-9-6-1-24-8-74110,3,-5724,-12408,7564,-3952,-350,-74
560,2020-9-6-1-24-8-74417,1,3620,52,-2760,-3344,13499,-1848
561,2020-9-6-1-24-8-74421,2,-6172,-13852,-6204,-3456,-411,-139
562,2020-9-6-1-24-8-74518,4,15404,2508,5552,-3648,487,-560
563,2020-9-6-1-24-8-74607,3,-5720,-12552,7700,-3968,-341,40
564,2020-9-6-1-24-9-74917,1,128,1576,4868,-3328,13983,3894
565,2020-9-6-1-24-9-74922,2,-6248,-13868,-6424,-3456,-297,-145
566,2020-9-6-1-24-9-75019,4,15504,2556,5572,-3664,462,-210
567,2020-9-6-1-24-9-75108,3,-5748,-12284,7596,-3984,-343,36
568,2020-9-6-1-24-9-75420,1,780,1444,6040,-3328,9208,-4392
569,2020-9-6-1-24-9-75427,2,-6280,-13804,-6208,-3440,-357,-153
570,2020-9-6-1-24-9-75522,4,15424,2728,5556,-3696,296,-2
571,2020-9-6-1-24-9-75611,3,-5672,-12388,7764,-3984,-435,-68
572,2020-9-6-1-24-10-75921,1,112,-780,-2592,-3376,-16349,10314
573,2020-9-6-1-24-10-75925,2,-6168,-13920,-6004,-3424,-70,-13
574,2020-9-6-1-24-10-76022,4,15500,3176,5364,-3696,-307,142
575,2020-9-6-1-24-10-76115,3,-5876,-12404,7728,-3952,-157,-181
576,2020-9-6-1-24-10-76426,1,2748,4768,-21008,-3328,-17768,3140
577,2020-9-6-1-24-10-76432,2,-6104,-13936,-6412,-3440,-617,25
578,2020-9-6-1-24-10-76524,4,15628,2504,5012,-3648,-611,-82
579,2020-9-6-1-24-10-76613,3,-5608,-12528,7516,-3968,-150,-53
580,2020-9-6-1-24-11-76926,1,1444,6284,-30604,-3328,-12670,-8110
581,2020-9-6-1-24-11-76930,2,-6260,-13940,-6248,-3472,-675,168
582,2020-9-6-1-24-11-77030,4,15596,2936,5360,-3680,-948,-158
583,2020-9-6-1-24-11-77123,3,-5616,-12484,7284,-3936,-182,-97
584,2020-9-6-1-24-11-77428,1,2704,2988,-32768,-3360,-13103,-4170
585,2020-9-6-1-24-11-77433,2,-6420,-13944,-6452,-3456,-582,192
586,2020-9-6-1-24-11-77528,4,15504,3244,5572,-3664,-956,-124
587,2020-9-6-1-24-11-77618,3,-5528,-12524,7340,-3968,-172,-167
588,2020-9-6-1-24-12-77929,1,124,-144,-32768,-3360,2525,-74
589,2020-9-6-1-24-12-77933,2,-6304,-13800,-6340,-3456,-479,345
590,2020-9-6-1-24-12-78032,4,15376,3520,5592,-3664,-882,130
591,2020-9-6-1-24-12-78122,3,-5556,-12584,7448,-3936,-377,-265
592,2020-9-6-1-24-12-78432,1,1892,-3240,-32768,-3360,10317,-8535
593,2020-9-6-1-24-12-78436,2,-6444,-13876,-6192,-3472,-527,129
594,2020-9-6-1-24-12-78534,4,15492,3852,5884,-3648,-228,45
595,2020-9-6-1-24-12-78620,3,-5568,-12468,7568,-3968,-406,58
596,2020-9-6-1-24-13-78934,1,848,-1536,-9048,-3344,20781,-4920
597,2020-9-6-1-24-13-78938,2,-6132,-13912,-6232,-3456,-346,37
598,2020-9-6-1-24-13-79034,4,15364,3152,5716,-3648,406,-146
599,2020-9-6-1-24-13-79123,3,-5508,-12396,7416,-3952,-463,62
600,2020-9-6-1-24-13-79435,1,-428,3568,-3428,-3344,13613,2221
601,2020-9-6-1-24-13-79444,2,-6160,-13948,-6340,-3472,-419,59
602,2020-9-6-1-24-13-79537,4,15436,2672,5400,-3680,19,-269
603,2020-9-6-1-24-13-79625,3,-5640,-12468,7380,-3984,-551,-173
604,2020-9-6-1-24-14-79935,1,-68,3120,5688,-3328,10120,1603
605,2020-9-6-1-24-14-79942,2,-6064,-14008,-6276,-3472,-335,-234
606,2020-9-6-1-24-14-80040,4,15460,2740,5612,-3648,60,-220
607,2020-9-6-1-24-14-80128,3,-5632,-12372,7608,-3968,-450,2
608,2020-9-6-1-24-14-80446,1,-2624,4528,8972,-3328,8012,-2416
609,2020-9-6-1-24-14-80450,2,-6252,-13772,-6036,-3456,-364,-205
610,2020-9-6-1-24-14-80541,4,15388,3132,5680,-3664,-364,-227
611,2020-9-6-1-24-14-80635,3,-5736,-12424,7572,-3968,-548,-168
612,2020-9-6-1-24-15-80942,1,-336,-2912,18688,-3312,-14047,18007
613,2020-9-6-1-24-15-80946,2,-6164,-13860,-6404,-3472,-151,20
614,2020-9-6-1-24-15-81044,4,15532,3164,5568,-3648,-252,-63
615,2020-9-6-1-24-15-81131,3,-5944,-12424,7824,-3936,-126,-246
616,2020-9-6-1-24-15-81444,1,1640,3588,-11040,-3360,-22172,10550
617,2020-9-6-1-24-15-81448,2,-6120,-14024,-6492,-3424,-487,-76
618,2020-9-6-1-24-15-81580,4,15720,2748,5068,-3648,-666,86
619,2020-9-6-1-24-15-81634,3,-5560,-12552,7552,-4000,-93,-218
620,2020-9-6-1-24-16-81945,1,3172,1076,-32768,-3328,-1805,109
621,2020-9-6-1-24-16-81950,2,-6388,-13912,-6268,-3456,-539,143
622,2020-9-6-1-24-16-82051,4,15260,3640,5860,-3664,-751,95
623,2020-9-6-1-24-16-82136,3,-5624,-12392,7404,-3936,-171,-184
624,2020-9-6-1-24-16-82449,1,1552,0,-5264,-3328,22416,-2373
625,2020-9-6-1-24-16-82453,2,-6172,-13912,-6132,-3488,-417,160
626,2020-9-6-1-24-16-82553,4,15428,2980,5660,-3648,289,-3
627,2020-9-6-1-24-16-82637,3,-5600,-12568,7364,-3968,-483,251
628,2020-9-6-1-24-17-82947,1,-1104,2536,10572,-3360,-5582,146
629,2020-9-6-1-24-17-82954,2,-6200,-13764,-6364,-3488,-212,3
630,2020-9-6-1-24-17-83051,4,15312,3160,6280,-3648,-170,-2
631,2020-9-6-1-24-17-83138,3,-5808,-12348,7728,-3936,-389,-141
632,2020-9-6-1-24-17-83451,1,3236,4128,-28024,-3344,-21182,6861
633,2020-9-6-1-24-17-83456,2,-6044,-13820,-6624,-3472,-509,-98
634,2020-9-6-1-24-17-83554,4,15500,2744,5460,-3648,-763,-15
635,2020-9-6-1-24-17-83640,3,-5592,-12592,7492,-3968,98,-37
636,2020-9-6-1-24-18-83952,1,2552,2132,-32768,-3360,-1859,3660
637,2020-9-6-1-24-18-83957,2,-6428,-13948,-6340,-3472,-510,134
638,2020-9-6-1-24-18-84054,4,15308,3668,5756,-3664,-947,58
639,2020-9-6-1-24-18-84142,3,-5512,-12500,7340,-3936,-206,-295
640,2020-9-6-1-24-18-84455,1,592,2172,-880,-3344,17684,1930
641,2020-9-6-1-24-18-84458,2,-6220,-13916,-6300,-3456,-554,189
642,2020-9-6-1-24-18-84555,4,15368,2976,5412,-3648,-290,46
643,2020-9-6-1-24-18-84646,3,-5556,-12440,7408,-3952,-503,29
644,2020-9-6-1-24-19-84956,1,-112,-24,7796,-3328,-4899,1695
645,2020-9-6-1-24-19-84968,2,-6208,-13640,-6320,-3456,-147,-51
646,2020-9-6-1-24-19-85057,4,15164,3360,6068,-3696,-87,-329
647,2020-9-6-1-24-19-85148,3,-5724,-12416,7848,-3968,-325,-103
648,2020-9-6-1-24-19-85459,1,2844,4776,-19088,-3312,-16845,3792
649,2020-9-6-1-24-19-85463,2,-6028,-13972,-6540,-3472,-403,-84
650,2020-9-6-1-24-19-85560,4,15388,3432,5908,-3648,-221,120
651,2020-9-6-1-24-19-85648,3,-5616,-12552,7408,-3968,30,30
652,2020-9-6-1-24-20-85959,1,3744,9288,-30192,-3312,-23155,-197
653,2020-9-6-1-24-20-85965,2,-6216,-13868,-6188,-3456,-456,27
654,2020-9-6-1-24-20-86062,4,15324,2788,6040,-3632,-841,291
655,2020-9-6-1-24-20-86151,3,-5772,-12448,7472,-3968,-208,-263
656,2020-9-6-1-24-20-86462,1,5988,6248,-32768,-3360,-17459,-4551
657,2020-9-6-1-24-20-86467,2,-5996,-13928,-6600,-3440,-944,183
658,2020-9-6-1-24-20-86566,4,15312,2736,5964,-3664,-820,676
659,2020-9-6-1-24-20-86664,3,-5756,-12556,7116,-3952,-736,-37
660,2020-9-6-1-24-21-86964,1,7168,-2020,-22184,-3344,20678,-6992
661,2020-9-6-1-24-21-86969,2,-5792,-13664,-7132,-3456,-2081,-368
662,2020-9-6-1-24-21-87067,4,15492,2840,6004,-3680,907,-264
663,2020-9-6-1-24-21-87154,3,-7372,-12080,6120,-3968,-1788,598
664,2020-9-6-1-24-21-87466,1,9912,3968,-9796,-3360,5740,29055
665,2020-9-6-1-24-21-87479,2,-4180,-13480,-8924,-3440,-3082,-925
666,2020-9-6-1-24-21-87569,4,6852,5260,9936,-3648,12414,29814
667,2020-9-6-1-24-21-87656,3,-9240,-11704,4964,-3920,-2299,-1119
668,2020-9-6-1-24-22-87969,1,12732,-376,-12924,-3344,-3357,-10511
669,2020-9-6-1-24-22-87975,2,-4792,-9892,-7584,-3456,208,7748
670,2020-9-6-1-24-22-88069,4,5296,-6948,32767,-3664,3319,-5236
671,2020-9-6-1-24-22-88159,3,-8780,-11612,4376,-3952,3759,318
672,2020-9-6-1-24-22-88472,1,13580,-2612,-12424,-3328,361,311
673,2020-9-6-1-24-22-88486,2,-4832,-9824,-7344,-3456,2201,-1429
674,2020-9-6-1-24-22-88575,4,11964,-88,28404,-3680,18538,1502
675,2020-9-6-1-24-22-88660,3,-5928,-12996,7700,-3968,1511,283
676,2020-9-6-1-24-23-88975,1,13912,-3540,-10532,-3344,-486,2975
677,2020-9-6-1-24-23-88979,2,-5872,-12248,-8012,-3488,85,1812
678,2020-9-6-1-24-23-89075,4,5088,6788,29636,-3616,15641,11363
679,2020-9-6-1-24-23-89163,3,-6808,-13152,5648,-3952,-114,204
680,2020-9-6-1-24-23-89475,1,14556,-1100,-11972,-3344,-2011,1031
681,2020-9-6-1-24-23-89478,2,-9560,-8588,-5828,-3456,2263,-1836
682,2020-9-6-1-24-23-89578,4,10256,4988,12440,-3696,4587,-1172
683,2020-9-6-1-24-23-89664,3,-6056,-12328,7804,-3968,-233,1230
684,2020-9-6-1-24-24-89978,1,18876,-2900,-2876,-3328,-6260,10427
685,2020-9-6-1-24-24-89982,2,-7008,-13008,-6448,-3472,1312,1536
686,2020-9-6-1-24-24-90078,4,2804,3916,4592,-3680,7429,-15798
687,2020-9-6-1-24-24-90165,3,-4984,-13036,7488,-3968,-71,-2008
688,2020-9-6-1-24-24-90479,1,16536,3192,-5932,-3344,-1295,-2122
689,2020-9-6-1-24-24-90483,2,-7252,-13516,-5948,-3424,18,169
690,2020-9-6-1-24-24-90580,4,1328,3128,5312,-3680,11651,-3515
691,2020-9-6-1-24-24-90678,3,-4396,-12516,7936,-3968,-140,-257
692,2020-9-6-1-24-25-90979,1,16228,3832,-5812,-3328,-709,230
693,2020-9-6-1-24-25-90984,2,-7244,-12312,-6100,-3456,-325,559
694,2020-9-6-1-24-25-91084,4,2476,2244,-1776,-3664,82,-1398
695,2020-9-6-1-24-25-91170,3,-5024,-12756,7584,-3952,-218,519
696,2020-9-6-1-24-25-91484,1,15936,4264,-6088,-3344,-1053,-551
697,2020-9-6-1-24-25-91488,2,-6984,-13760,-6236,-3440,-456,-495
698,2020-9-6-1-24-25-91587,4,2388,2352,-532,-3696,-329,897
699,2020-9-6-1-24-25-91676,3,-4884,-12816,7740,-3952,-186,162
700,2020-9-6-1-24-26-91989,1,15888,4284,-6536,-3344,-779,-380
701,2020-9-6-1-24-26-91993,2,-6984,-13520,-6068,-3456,-162,246
702,2020-9-6-1-24-26-92085,4,3220,5536,-5020,-3648,-881,6230
703,2020-9-6-1-24-26-92176,3,-4648,-12776,7800,-3952,-205,-417
704,2020-9-6-1-24-26-92538,1,16008,4084,-6368,-3328,-496,-313
705,2020-9-6-1-24-26-92543,2,-7116,-13456,-6036,-3472,-326,-82
706,2020-9-6-1-24-26-92588,4,4460,4140,-3960,-3712,-9164,5620
707,2020-9-6-1-24-26-92677,3,-4688,-12580,7796,-3936,-349,-374
708,2020-9-6-1-24-27-92991,1,16072,4996,-6144,-3344,-789,182
709,2020-9-6-1-24-27-92994,2,-7296,-13524,-5832,-3456,-399,43
710,2020-9-6-1-24-27-93091,4,1932,2540,6524,-3696,-16909,4540
711,2020-9-6-1-24-27-93177,3,-4768,-12520,8188,-3952,-388,-321
712,2020-9-6-1-24-27-93490,1,16064,4804,-6220,-3360,-809,405
713,2020-9-6-1-24-27-93494,2,-7080,-13456,-6024,-3472,-357,27
714,2020-9-6-1-24-27-93595,4,5684,-1476,22828,-3712,-15104,-941
715,2020-9-6-1-24-27-93680,3,-4752,-12480,7868,-3968,-377,-244
716,2020-9-6-1-24-28-93992,1,16264,4136,-6016,-3360,-870,10
717,2020-9-6-1-24-28-93997,2,-6960,-13520,-5944,-3440,-523,59
718,2020-9-6-1-24-28-94093,4,10280,224,32767,-3680,-69,-8052
719,2020-9-6-1-24-28-94182,3,-4764,-12868,7500,-3968,-329,138
720,2020-9-6-1-24-28-94492,1,16244,3512,-5608,-3344,-833,-182
721,2020-9-6-1-24-28-94497,2,-6824,-13520,-6016,-3440,-499,115
722,2020-9-6-1-24-28-94596,4,12344,3236,25068,-3696,8121,2417
723,2020-9-6-1-24-28-94700,3,-4908,-12664,7572,-3984,-271,331
724,2020-9-6-1-24-29-94995,1,16264,3436,-5600,-3344,-740,-499
725,2020-9-6-1-24-29-95002,2,-7016,-13368,-6072,-3456,-418,156
726,2020-9-6-1-24-29-95097,4,5604,5164,13812,-3712,12645,-361
727,2020-9-6-1-24-29-95189,3,-4952,-12700,7652,-3952,-235,-75
728,2020-9-6-1-24-29-95524,1,15860,3664,-6632,-3328,-285,-263
729,2020-9-6-1-24-29-95531,2,-6996,-13472,-6104,-3456,-422,34
730,2020-9-6-1-24-29-95601,4,1316,1744,-8084,-3680,-988,8812
731,2020-9-6-1-24-29-95689,3,-4820,-12640,7812,-3968,-229,-319
732,2020-9-6-1-24-30-96037,1,16028,4972,-6660,-3328,-780,-14
733,2020-9-6-1-24-30-96044,2,-7056,-13696,-5944,-3440,-247,-28
734,2020-9-6-1-24-30-96101,4,460,2664,3456,-3680,-14129,1961
735,2020-9-6-1-24-30-96190,3,-4768,-12424,7944,-3952,-170,-93
736,2020-9-6-1-24-30-96500,1,16352,4592,-6864,-3312,-1166,3436
737,2020-9-6-1-24-30-96511,2,-7204,-13408,-6004,-3472,-454,-130
738,2020-9-6-1-24-30-96603,4,4948,128,20960,-3712,-14455,-3874
739,2020-9-6-1-24-30-96692,3,-4940,-12704,7864,-3968,-341,-373
740,2020-9-6-1-24-31-97004,1,16664,4332,-4772,-3328,-1161,1137
741,2020-9-6-1-24-31-97009,2,-6904,-13468,-6120,-3424,-575,158
742,2020-9-6-1-24-31-97106,4,15876,-488,32767,-3696,6354,-270
743,2020-9-6-1-24-31-97196,3,-4900,-12656,7600,-3968,-390,395
744,2020-9-6-1-24-31-97507,1,16412,4716,-4980,-3328,-472,-2990
745,2020-9-6-1-24-31-97512,2,-6824,-13484,-6148,-3440,-258,73
746,2020-9-6-1-24-31-97613,4,14256,-2984,28272,-3680,8268,-661
747,2020-9-6-1-24-31-97704,3,-4752,-12440,7884,-3952,-284,121
748,2020-9-6-1-24-32-98008,1,16352,3724,-5136,-3312,-958,-654
749,2020-9-6-1-24-32-98012,2,-6956,-13648,-6212,-3456,-492,49
750,2020-9-6-1-24-32-98112,4,11768,3344,11388,-3744,7736,3673
751,2020-9-6-1-24-32-98198,3,-4976,-12760,7796,-3952,-318,101
752,2020-9-6-1-24-32-98509,1,16508,3880,-4808,-3360,-366,-484
753,2020-9-6-1-24-32-98513,2,-6972,-13392,-6056,-3472,-378,106
754,2020-9-6-1-24-32-98611,4,3864,4492,8728,-3664,9306,-1448
755,2020-9-6-1-24-32-98702,3,-4924,-12712,7512,-3952,-142,-253
756,2020-9-6-1-24-33-99018,1,16628,4140,-5364,-3360,-455,406
757,2020-9-6-1-24-33-99023,2,-6964,-13540,-6140,-3456,-382,31
758,2020-9-6-1-24-33-99115,4,4644,1424,12376,-3664,1940,-1746
759,2020-9-6-1-24-33-99204,3,-4908,-12636,7600,-3952,-206,-155
760,2020-9-6-1-24-33-99514,1,16564,3924,-3864,-3360,80,-618
761,2020-9-6-1-24-33-99518,2,-7140,-13528,-6112,-3440,-306,65
762,2020-9-6-1-24-33-99618,4,1756,4208,-2868,-3680,-2392,7905
763,2020-9-6-1-24-33-99707,3,-5076,-12676,7740,-3968,-414,55
764,2020-9-6-1-24-34-100015,1,16136,3800,-5812,-3328,-1022,-172
765,2020-9-6-1-24-34-100021,2,-7096,-13484,-6216,-3472,-288,21
766,2020-9-6-1-24-34-100121,4,1640,4408,-4508,-3728,-1357,3815
767,2020-9-6-1-24-34-100310,3,-4768,-12516,7728,-3936,-213,-173
768,2020-9-6-1-24-34-100518,1,16784,4488,-4664,-3312,-255,1103
769,2020-9-6-1-24-34-100523,2,-7128,-13568,-6012,-3456,-304,-24
770,2020-9-6-1-24-34-100620,4,3604,6120,1408,-3728,-8939,2932
771,2020-9-6-1-24-34-100707,3,-4880,-12644,7900,-3968,-310,-41
772,2020-9-6-1-24-35-101018,1,16188,3788,-4652,-3328,-1439,-1602
773,2020-9-6-1-24-35-101024,2,-7148,-13568,-6072,-3440,-393,16
774,2020-9-6-1-24-35-101145,4,2280,2860,-2560,-3712,53,330
775,2020-9-6-1-24-35-101209,3,-4888,-12636,7896,-3936,-154,-90
776,2020-9-6-1-24-35-101521,1,16424,3688,-3264,-3312,-1061,725
777,2020-9-6-1-24-35-101528,2,-7016,-13580,-6180,-3456,-410,-71
778,2020-9-6-1-24-35-101623,4,7280,2080,14436,-3728,10173,-2371
779,2020-9-6-1-24-35-101711,3,-4956,-12672,7688,-3936,-164,-196
780,2020-9-6-1-24-36-102024,1,16648,3688,-4044,-3344,-668,-1620
781,2020-9-6-1-24-36-102032,2,-6940,-13512,-6236,-3456,-492,185
782,2020-9-6-1-24-36-102126,4,16160,3076,32767,-3728,5513,1780
783,2020-9-6-1-24-36-102214,3,-4924,-12668,7512,-3936,-295,370
784,2020-9-6-1-24-36-102526,1,16424,3372,-4924,-3328,-640,-738
785,2020-9-6-1-24-36-102569,2,-6964,-13532,-6236,-3440,-424,76
786,2020-9-6-1-24-36-102634,4,7852,3028,23260,-3712,8903,-2445
787,2020-9-6-1-24-36-102723,3,-4924,-12568,7984,-3952,-371,-224
788,2020-9-6-1-24-37-103026,1,16476,3868,-5568,-3328,-617,-400
789,2020-9-6-1-24-37-103031,2,-7048,-13500,-6144,-3472,-351,169
790,2020-9-6-1-24-37-103129,4,7216,3280,13336,-3696,10870,-1505
791,2020-9-6-1-24-37-103220,3,-4936,-12756,7612,-3936,-324,-331
792,2020-9-6-1-24-37-103528,1,16416,3920,-5460,-3296,-566,318
793,2020-9-6-1-24-37-103535,2,-7068,-13436,-6124,-3488,-322,199
794,2020-9-6-1-24-37-103631,4,4528,3252,9748,-3712,8679,-3547
795,2020-9-6-1-24-37-103724,3,-4900,-12668,7372,-3936,-195,-293
796,2020-9-6-1-24-38-104031,1,16284,4136,-5476,-3312,-529,91
797,2020-9-6-1-24-38-104039,2,-6956,-13600,-5940,-3488,-340,93
798,2020-9-6-1-24-38-104134,4,2416,2724,5976,-3696,4243,-975
799,2020-9-6-1-24-38-104221,3,-5032,-12744,7832,-3920,-117,24
800,2020-9-6-1-24-38-104531,1,16328,3936,-5404,-3312,-613,17
801,2020-9-6-1-24-38-104538,2,-7048,-13516,-6300,-3472,-351,-20
802,2020-9-6-1-24-38-104635,4,2600,1920,2940,-3712,1625,151
803,2020-9-6-1-24-38-104723,3,-4964,-12676,7808,-3952,-190,-109
804,2020-9-6-1-24-39-105043,1,16148,3924,-5572,-3280,-512,347
805,2020-9-6-1-24-39-105048,2,-6976,-13556,-6276,-3472,-326,-72
806,2020-9-6-1-24-39-105137,4,2512,2272,2912,-3744,456,1907
807,2020-9-6-1-24-39-105229,3,-4928,-12520,7928,-3936,-214,-206
808,2020-9-6-1-24-39-105540,1,16312,4072,-5532,-3296,-409,-51
809,2020-9-6-1-24-39-105544,2,-6900,-13576,-6112,-3456,-354,18
810,2020-9-6-1-24-39-105651,4,3032,2080,3504,-3712,-1096,136
811,2020-9-6-1-24-39-105726,3,-4868,-12484,8124,-3968,-250,-175
812,2020-9-6-1-24-40-106042,1,16156,4052,-5568,-3328,-616,-354
813,2020-9-6-1-24-40-106044,2,-7172,-13576,-6052,-3456,-350,86
814,2020-9-6-1-24-40-106143,4,4092,2360,5112,-3760,-2866,1487
815,2020-9-6-1-24-40-106231,3,-4860,-12528,7840,-3936,-288,-207
816,2020-9-6-1-24-40-106542,1,16252,3992,-5484,-3280,-553,-304
817,2020-9-6-1-24-40-106550,2,-6996,-13612,-5968,-3440,-345,108
818,2020-9-6-1-24-40-106643,4,3760,2792,6056,-3712,-2222,2685
819,2020-9-6-1-24-40-106731,3,-4836,-12504,7712,-3968,-319,-305
820,2020-9-6-1-24-41-107042,1,16192,4164,-5684,-3312,-694,-341
821,2020-9-6-1-24-41-107047,2,-7048,-13656,-5916,-3456,-336,76
822,2020-9-6-1-24-41-107145,4,3344,3284,4444,-3744,-3411,1365
823,2020-9-6-1-24-41-107232,3,-4944,-12508,7924,-3920,-269,-289
824,2020-9-6-1-24-41-107565,1,16116,4116,-5580,-3280,-580,-236
825,2020-9-6-1-24-41-107581,2,-7032,-13564,-6096,-3440,-353,52
826,2020-9-6-1-24-41-107647,4,3440,2508,3692,-3696,-2837,933
827,2020-9-6-1-24-41-107736,3,-4984,-12420,7856,-3920,-207,-171
828,2020-9-6-1-24-42-108045,1,16164,3896,-5392,-3312,-770,67
829,2020-9-6-1-24-42-108051,2,-7084,-13632,-6080,-3456,-334,74
830,2020-9-6-1-24-42-108148,4,4816,1836,7708,-3728,584,-2790
831,2020-9-6-1-24-42-108238,3,-4908,-12420,7816,-3952,-269,-286
832,2020-9-6-1-24-42-108554,1,16268,3668,-5648,-3296,-624,333
833,2020-9-6-1-24-42-108566,2,-7220,-13536,-6260,-3456,-505,-47
834,2020-9-6-1-24-42-108651,4,5460,1824,5268,-3712,1691,2150
835,2020-9-6-1-24-42-108740,3,-5000,-12660,7996,-3952,-279,128
836,2020-9-6-1-24-43-109049,1,16384,3936,-5500,-3312,-728,34
837,2020-9-6-1-24-43-109054,2,-7016,-13480,-6184,-3456,-446,161
838,2020-9-6-1-24-43-109162,4,5656,2084,6192,-3728,2004,432
839,2020-9-6-1-24-43-109242,3,-4904,-12640,8060,-3920,-214,-19
840,2020-9-6-1-24-43-109554,1,16168,4128,-5372,-3280,-671,-158
841,2020-9-6-1-24-43-109567,2,-7016,-13472,-6184,-3440,-276,-50
842,2020-9-6-1-24-43-109655,4,4144,1500,4684,-3760,2575,996
843,2020-9-6-1-24-43-109743,3,-5000,-12624,8000,-3920,-206,53
844,2020-9-6-1-24-44-110056,1,16416,4040,-5492,-3296,-607,212
845,2020-9-6-1-24-44-110061,2,-7040,-13560,-6132,-3440,-354,-57
846,2020-9-6-1-24-44-110157,4,4304,1180,7124,-3712,4363,322
847,2020-9-6-1-24-44-110244,3,-4916,-12864,7800,-3936,-102,288
848,2020-9-6-1-24-44-110561,1,16396,4176,-5468,-3328,-606,224
849,2020-9-6-1-24-44-110564,2,-7028,-13464,-6252,-3440,-315,20
850,2020-9-6-1-24-44-110658,4,3860,1980,6468,-3744,3991,655
851,2020-9-6-1-24-44-110777,3,-4908,-12772,7756,-3936,-159,289
852,2020-9-6-1-24-45-111059,1,16428,4020,-5588,-3280,-631,130
853,2020-9-6-1-24-45-111064,2,-7052,-13468,-6232,-3424,-329,-13
854,2020-9-6-1-24-45-111160,4,3880,1060,4896,-3712,4445,170
855,2020-9-6-1-24-45-111248,3,-4996,-12780,7840,-3936,-78,302
856,2020-9-6-1-24-45-111560,1,16492,4196,-5228,-3280,-524,689
857,2020-9-6-1-24-45-111566,2,-7008,-13472,-5992,-3472,-324,-5
858,2020-9-6-1-24-45-111661,4,5568,1204,10620,-3744,3779,243
859,2020-9-6-1-24-45-111758,3,-4900,-12780,7764,-3920,-119,179
860,2020-9-6-1-24-46-112063,1,16476,3996,-4864,-3280,-658,-12
861,2020-9-6-1-24-46-112067,2,-6996,-13504,-6372,-3472,-370,0
862,2020-9-6-1-24-46-112163,4,3876,1708,7008,-3728,3979,2023
863,2020-9-6-1-24-46-112252,3,-4848,-12736,7976,-3936,-190,95
864,2020-9-6-1-24-46-112564,1,16376,4008,-5408,-3280,-583,121
865,2020-9-6-1-24-46-112568,2,-6964,-13596,-6224,-3488,-361,54
866,2020-9-6-1-24-46-112668,4,5924,1508,8516,-3728,6019,873
867,2020-9-6-1-24-46-112768,3,-4844,-12716,7468,-3920,-153,92
868,2020-9-6-1-24-47-113066,1,16356,3748,-5544,-3296,-571,247
869,2020-9-6-1-24-47-113073,2,-7176,-13436,-6188,-3456,-404,131
870,2020-9-6-1-24-47-113241,4,3560,2780,6916,-3744,4539,-756
871,2020-9-6-1-24-47-113255,3,-4928,-12772,7704,-3920,-178,250
872,2020-9-6-1-24-47-113568,1,16204,3808,-5784,-3280,595,-56
873,2020-9-6-1-24-47-113572,2,-7076,-13604,-6072,-3488,-379,118
874,2020-9-6-1-24-47-113714,4,4668,3724,5892,-3744,-8586,576
875,2020-9-6-1-24-47-113759,3,-4988,-12532,8000,-3984,-282,-357
876,2020-9-6-1-24-48-114070,1,16392,4444,-5424,-3280,-662,-146
877,2020-9-6-1-24-48-114075,2,-7008,-13404,-6224,-3472,-533,44
878,2020-9-6-1-24-48-114175,4,15072,716,32767,-3760,5053,-333
879,2020-9-6-1-24-48-114264,3,-4860,-12688,7828,-3920,-342,124
880,2020-9-6-1-24-48-114574,1,16392,3396,-5608,-3296,-547,-274
881,2020-9-6-1-24-48-114578,2,-7064,-13440,-6224,-3488,-399,141
882,2020-9-6-1-24-48-114674,4,7232,1444,4968,-3728,8489,-2563
883,2020-9-6-1-24-48-114765,3,-5000,-12704,7684,-3936,-204,-109
884,2020-9-6-1-24-49-115076,1,16320,3216,-5208,-3296,-781,654
885,2020-9-6-1-24-49-115080,2,-7108,-13428,-6432,-3488,-394,34
886,2020-9-6-1-24-49-115176,4,1212,3560,-5180,-3760,-3801,5604
