id,TimeStamp,LandmarkID,AcX,AcY,AcZ,GyX,GyY,GyZ
999,2020-9-6-0-55-15-129451,1,14644,2616,-10388,-2976,-685,-121
1000,2020-9-6-0-55-15-129536,3,-8296,-9396,9136,-3872,-300,-90
1001,2020-9-6-0-55-15-129803,4,15440,1512,6292,-3536,-223,72
1002,2020-9-6-0-55-15-129904,2,-11680,-8964,-6256,-3328,-362,84
1003,2020-9-6-0-55-15-129953,1,14744,2508,-10164,-2960,-654,10
1004,2020-9-6-0-55-15-130038,3,-8208,-9272,8916,-3872,-270,-128
1005,2020-9-6-0-55-15-130299,4,15416,1636,6432,-3520,-390,-61
1006,2020-9-6-0-55-16-130406,2,-11700,-8968,-6380,-3376,-390,70
1007,2020-9-6-0-55-16-130456,1,14644,2616,-10320,-2960,-670,23
1008,2020-9-6-0-55-16-130540,3,-8288,-9236,9068,-3888,-260,-60
1009,2020-9-6-0-55-16-130797,4,15476,1668,6316,-3536,-314,-48
1010,2020-9-6-0-55-16-130909,2,-11780,-8960,-6292,-3360,-436,29
1011,2020-9-6-0-55-16-130959,1,14640,2600,-10392,-2928,-724,-208
1012,2020-9-6-0-55-16-131041,3,-8360,-9272,9100,-3888,-261,-70
1013,2020-9-6-0-55-16-131300,4,15532,1632,6464,-3536,-316,-111
1014,2020-9-6-0-55-17-131409,2,-11720,-8932,-6356,-3328,-410,27
1015,2020-9-6-0-55-17-131460,1,14680,2540,-10416,-2944,-681,-155
1016,2020-9-6-0-55-17-131544,3,-8292,-9408,9056,-3888,-269,-108
1017,2020-9-6-0-55-17-131826,4,15436,1652,6520,-3552,-410,-139
1018,2020-9-6-0-55-17-131923,2,-11740,-9064,-6456,-3376,-381,34
1019,2020-9-6-0-55-17-131965,1,16124,3684,-15232,-2976,-7666,-11129
1020,2020-9-6-0-55-17-132048,3,-8384,-9304,9080,-3872,-276,-118
1021,2020-9-6-0-55-17-132302,4,15392,1496,6328,-3520,-473,-24
1022,2020-9-6-0-55-18-132417,2,-11696,-8988,-6384,-3392,-338,83
1023,2020-9-6-0-55-18-132467,1,-712,11960,-12292,-2976,-2720,-12194
1024,2020-9-6-0-55-18-132548,3,-8184,-9256,9184,-3872,-323,-160
1025,2020-9-6-0-55-18-132804,4,15448,1644,6308,-3536,-373,-46
1026,2020-9-6-0-55-18-132915,2,-11804,-8928,-6328,-3344,-386,76
1027,2020-9-6-0-55-18-132965,1,-1872,12700,-10512,-2944,213,1840
1028,2020-9-6-0-55-18-133051,3,-8320,-9268,9076,-3872,-228,-137
1029,2020-9-6-0-55-18-133309,4,15344,1700,6328,-3536,-302,57
1030,2020-9-6-0-55-19-133416,2,-11716,-8948,-6380,-3344,-420,88
1031,2020-9-6-0-55-19-133469,1,-976,12860,-11988,-2928,860,748
1032,2020-9-6-0-55-19-133551,3,-8356,-9360,9020,-3888,-303,-81
1033,2020-9-6-0-55-19-133809,4,15408,1720,6320,-3552,-219,-53
1034,2020-9-6-0-55-19-133922,2,-11700,-8996,-6460,-3360,-388,49
1035,2020-9-6-0-55-19-133971,1,-2896,12872,-12228,-2960,-899,-1576
1036,2020-9-6-0-55-19-134053,3,-8184,-9256,8992,-3872,-271,-114
1037,2020-9-6-0-55-19-134311,4,15480,1832,6552,-3520,-245,-45
1038,2020-9-6-0-55-20-134422,2,-11724,-9036,-6396,-3392,-390,99
1039,2020-9-6-0-55-20-134474,1,-2708,12704,-12164,-2928,-1464,-745
1040,2020-9-6-0-55-20-134556,3,-8292,-9328,9024,-3856,-295,-169
1041,2020-9-6-0-55-20-134812,4,15524,1792,6528,-3520,-413,-77
1042,2020-9-6-0-55-20-134925,2,-11696,-9044,-6368,-3360,-357,58
1043,2020-9-6-0-55-20-134974,1,-1908,13140,-11304,-2928,-1229,-1674
1044,2020-9-6-0-55-20-135057,3,-8296,-9128,9072,-3904,-334,-117
1045,2020-9-6-0-55-20-135315,4,15396,1936,6452,-3536,-170,83
1046,2020-9-6-0-55-21-135424,2,-11700,-8920,-6276,-3376,-359,51
1047,2020-9-6-0-55-21-135476,1,-1004,11452,-14700,-2928,536,6147
1048,2020-9-6-0-55-21-135560,3,-8196,-9312,8976,-3856,-316,-142
1049,2020-9-6-0-55-21-135816,4,15460,1960,6328,-3520,-490,-149
1050,2020-9-6-0-55-21-135928,2,-11708,-8928,-6404,-3360,-328,56
1051,2020-9-6-0-55-21-135979,1,-1288,12060,-13516,-2944,-1117,4121
1052,2020-9-6-0-55-21-136061,3,-8284,-9304,9084,-3872,-347,-83
1053,2020-9-6-0-55-21-136318,4,15356,1908,6248,-3504,-372,-61
1054,2020-9-6-0-55-22-136431,2,-11728,-9012,-6348,-3376,-391,50
1055,2020-9-6-0-55-22-136479,1,752,11956,-14672,-2928,-274,-3010
1056,2020-9-6-0-55-22-136564,3,-8332,-9320,9168,-3888,-248,-118
1057,2020-9-6-0-55-22-136820,4,15504,1952,6392,-3520,-388,-163
1058,2020-9-6-0-55-22-136933,2,-11752,-9148,-6344,-3344,-314,96
1059,2020-9-6-0-55-22-136990,1,-1236,11880,-12896,-2928,-1758,-8551
1060,2020-9-6-0-55-22-137068,3,-8348,-9208,9000,-3840,-256,-135
1061,2020-9-6-0-55-22-137322,4,15432,1744,6276,-3472,-281,-52
1062,2020-9-6-0-55-23-137458,2,-11752,-8988,-6360,-3360,-423,46
1063,2020-9-6-0-55-23-137483,1,-200,13124,-11472,-2928,-2444,3105
1064,2020-9-6-0-55-23-137569,3,-8244,-9268,9000,-3856,-302,-136
1065,2020-9-6-0-55-23-137824,4,15432,1720,6428,-3504,-284,138
1066,2020-9-6-0-55-23-137939,2,-11696,-8964,-6412,-3344,-392,22
1067,2020-9-6-0-55-23-137985,1,-288,13100,-11876,-2960,-980,-45
1068,2020-9-6-0-55-23-138068,3,-8316,-9340,9244,-3904,-309,-147
1069,2020-9-6-0-55-23-138330,4,15428,1888,6348,-3520,-245,-28
1070,2020-9-6-0-55-24-138444,2,-11740,-8988,-6316,-3360,-355,99
1071,2020-9-6-0-55-24-138490,1,-1420,14548,-11140,-2960,-911,-1907
1072,2020-9-6-0-55-24-138571,3,-8180,-9252,9060,-3872,-317,-75
1073,2020-9-6-0-55-24-138829,4,15440,1852,6264,-3504,-209,-7
1074,2020-9-6-0-55-24-138938,2,-11752,-9024,-6300,-3360,-423,43
1075,2020-9-6-0-55-24-138990,1,-1692,12400,-8440,-2944,-1970,1315
1076,2020-9-6-0-55-24-139073,3,-8256,-9348,9000,-3888,-221,-139
1077,2020-9-6-0-55-24-139331,4,15404,2052,6228,-3504,-274,-25
1078,2020-9-6-0-55-25-139441,2,-11776,-9008,-6336,-3344,-353,62
1079,2020-9-6-0-55-25-139492,1,-3064,13316,-11224,-2944,1620,-874
1080,2020-9-6-0-55-25-139575,3,-8276,-9232,8992,-3872,-343,-163
1081,2020-9-6-0-55-25-139833,4,15464,2076,6284,-3520,-365,-121
1082,2020-9-6-0-55-25-139943,2,-11748,-8960,-6288,-3360,-416,45
1083,2020-9-6-0-55-25-139994,1,-3200,11948,-11224,-2944,-12,319
1084,2020-9-6-0-55-25-140077,3,-8332,-9328,9124,-3904,-294,-127
1085,2020-9-6-0-55-25-140347,4,15520,1928,6240,-3520,-422,-58
1086,2020-9-6-0-55-26-140445,2,-11664,-9080,-6472,-3376,-393,43
1087,2020-9-6-0-55-26-140497,1,-2332,12056,-11136,-2928,-1382,-288
1088,2020-9-6-0-55-26-140583,3,-8208,-9336,9092,-3888,-247,-81
1089,2020-9-6-0-55-26-140837,4,15392,1928,6184,-3488,-262,-113
1090,2020-9-6-0-55-26-140947,2,-11612,-8932,-6420,-3344,-317,138
1091,2020-9-6-0-55-26-140997,1,-1708,13112,-10024,-2912,-2121,1353
1092,2020-9-6-0-55-26-141081,3,-8264,-9212,9112,-3840,-336,-117
1093,2020-9-6-0-55-26-141341,4,15340,1848,6228,-3504,-243,-24
1094,2020-9-6-0-55-27-141450,2,-11708,-8992,-6284,-3376,-418,49
1095,2020-9-6-0-55-27-141501,1,-2452,12112,-12188,-2928,1589,1451
1096,2020-9-6-0-55-27-141586,3,-8276,-9380,9012,-3872,-199,-155
1097,2020-9-6-0-55-27-141841,4,15512,1936,6188,-3504,-373,-230
1098,2020-9-6-0-55-27-141950,2,-11704,-9028,-6368,-3360,-384,99
1099,2020-9-6-0-55-27-142002,1,-340,9760,-19656,-2896,12205,32767
1100,2020-9-6-0-55-27-142085,3,-8260,-9260,9164,-3888,-302,-35
1101,2020-9-6-0-55-27-142345,4,15620,1620,6000,-3520,-182,-105
1102,2020-9-6-0-55-28-142470,2,-11704,-9036,-6472,-3392,-418,85
1103,2020-9-6-0-55-28-142503,1,15468,2904,-9940,-2928,-116,4101
1104,2020-9-6-0-55-28-142587,3,-8264,-9344,8984,-3872,-250,-116
1105,2020-9-6-0-55-28-142845,4,15600,1476,5928,-3520,-263,1440
1106,2020-9-6-0-55-28-142954,2,-11776,-8940,-6360,-3376,-374,73
1107,2020-9-6-0-55-28-143012,1,15780,2264,-8740,-2928,-749,84
1108,2020-9-6-0-55-28-143092,3,-8320,-9468,9100,-3872,-283,-46
1109,2020-9-6-0-55-28-143347,4,15344,1616,6512,-3504,-296,-53
1110,2020-9-6-0-55-29-143456,2,-11684,-9020,-6396,-3360,-413,80
1111,2020-9-6-0-55-29-143508,1,15536,2536,-8760,-2976,-692,-488
1112,2020-9-6-0-55-29-143591,3,-8264,-9332,9052,-3888,-302,-127
1113,2020-9-6-0-55-29-143849,4,15148,1680,6676,-3520,-389,-523
1114,2020-9-6-0-55-29-143961,2,-11748,-9080,-6272,-3360,-390,5
1115,2020-9-6-0-55-29-144052,1,15224,2276,-9340,-2912,-717,-174
1116,2020-9-6-0-55-29-144100,3,-8240,-9368,9064,-3840,-285,-111
1117,2020-9-6-0-55-29-144349,4,15184,1704,6876,-3520,-257,350
1118,2020-9-6-0-55-30-144460,2,-11764,-9020,-6404,-3376,-397,79
1119,2020-9-6-0-55-30-144515,1,15276,2236,-9568,-2928,-705,-382
1120,2020-9-6-0-55-30-144595,3,-8304,-9368,9060,-3872,-275,-141
1121,2020-9-6-0-55-30-144851,4,15372,1700,6484,-3504,-429,-138
1122,2020-9-6-0-55-30-144963,2,-11680,-8992,-6260,-3392,-371,28
1123,2020-9-6-0-55-30-145013,1,15112,2456,-9576,-2928,-727,-85
1124,2020-9-6-0-55-30-145097,3,-8264,-9276,9188,-3872,-230,-151
1125,2020-9-6-0-55-30-145355,4,15176,212,5520,-3520,754,-3281
1126,2020-9-6-0-55-31-145467,2,-11780,-8992,-6216,-3376,-434,61
1127,2020-9-6-0-55-31-145515,1,15188,2260,-9700,-2944,-724,-342
1128,2020-9-6-0-55-31-145599,3,-8392,-9328,9040,-3872,-235,-32
1129,2020-9-6-0-55-31-145859,4,16332,788,4084,-3504,-1175,2956
1130,2020-9-6-0-55-31-145967,2,-11640,-9012,-6456,-3376,-542,41
1131,2020-9-6-0-55-31-146021,1,15228,2948,-10524,-2960,-775,-812
1132,2020-9-6-0-55-31-146104,3,-8412,-9336,9128,-3872,-92,11
1133,2020-9-6-0-55-32-146372,4,15312,1664,7304,-3520,-223,-1562
1134,2020-9-6-0-55-32-146519,2,-11828,-8944,-6388,-3376,-326,86
1135,2020-9-6-0-55-32-146539,1,15040,2348,-9592,-2960,-680,-192
1136,2020-9-6-0-55-32-146602,3,-8200,-9268,9116,-3872,-272,-110
1137,2020-9-6-0-55-32-146860,4,16340,928,7064,-3504,-7,-931
1138,2020-9-6-0-55-32-146982,2,-11684,-8984,-6224,-3360,-339,59
1139,2020-9-6-0-55-32-147022,1,15060,2224,-9712,-2960,-719,-153
1140,2020-9-6-0-55-32-147104,3,-8188,-9272,9084,-3856,-316,-166
1141,2020-9-6-0-55-32-147362,4,16352,872,4736,-3488,-343,-1847
1142,2020-9-6-0-55-33-147497,2,-11680,-9064,-6308,-3376,-455,69
