id,TimeStamp,LandmarkID,AcX,AcY,AcZ,GyX,GyY,GyZ
669,2020-9-6-1-9-43-87915,2,-760,-16092,-3512,-3440,6258,565
670,2020-9-6-1-9-43-87994,4,-608,-16832,7688,-4112,-15947,8030
671,2020-9-6-1-9-43-88090,3,6160,-15968,5384,-4032,-6594,-16165
672,2020-9-6-1-9-44-88396,1,6120,-13936,-11400,-3520,-18274,8611
673,2020-9-6-1-9-44-88417,2,3488,-16396,-168,-3456,1364,-3470
674,2020-9-6-1-9-44-88494,4,10000,-32768,-3636,-4112,19649,-24613
675,2020-9-6-1-9-44-88590,3,-4748,-15032,2764,-4016,906,-863
676,2020-9-6-1-9-44-88897,1,-8516,-16836,-9780,-3520,-3876,-1239
677,2020-9-6-1-9-44-88919,2,-1356,-17104,-2692,-3456,-5206,4929
678,2020-9-6-1-9-44-88996,4,1088,-17532,5900,-4128,4240,-195
679,2020-9-6-1-9-44-89093,3,-2004,-15272,-2172,-4032,-5584,624
680,2020-9-6-1-9-45-89398,1,-5924,-8336,-8716,-3552,-566,2493
681,2020-9-6-1-9-45-89423,2,-2580,-16964,-2648,-3424,2865,3240
682,2020-9-6-1-9-45-89499,4,2340,-9952,13032,-4144,3185,-1479
683,2020-9-6-1-9-45-89595,3,4436,-14020,1384,-4032,-1850,-13758
684,2020-9-6-1-9-45-89903,1,-904,-15948,-17680,-3536,-9018,-6345
685,2020-9-6-1-9-45-89924,2,-172,-17116,-212,-3392,-3464,26
686,2020-9-6-1-9-45-90003,4,-12388,4384,32767,-4112,12583,-31037
687,2020-9-6-1-9-45-90097,3,-548,-16824,-3780,-4032,-3230,-12477
688,2020-9-6-1-9-46-90402,1,-10176,3060,-6924,-3520,11768,2887
689,2020-9-6-1-9-46-90425,2,8092,-15032,-2572,-3424,383,-1609
690,2020-9-6-1-9-46-90502,4,8044,-11552,17400,-4128,-14863,9724
691,2020-9-6-1-9-46-90598,3,-624,-15920,-2368,-4016,1003,2784
692,2020-9-6-1-9-46-90906,1,-7116,-8444,-6996,-3520,7052,2644
693,2020-9-6-1-9-46-90925,2,-564,-20036,2900,-3456,4103,8470
694,2020-9-6-1-9-46-91005,4,1176,-15224,14600,-4128,-7922,-198
695,2020-9-6-1-9-46-91102,3,-6108,-14316,-740,-4000,2065,11984
696,2020-9-6-1-9-47-91408,1,-10084,-11344,-9748,-3520,11317,-1212
697,2020-9-6-1-9-47-91429,2,300,-17248,-1120,-3440,304,1042
698,2020-9-6-1-9-47-91514,4,1080,-14768,6304,-4128,-13578,3272
699,2020-9-6-1-9-47-91601,3,2012,-18056,-10428,-4000,5344,-2982
700,2020-9-6-1-9-47-91909,1,-32768,-32768,2672,-3504,-25430,2777
701,2020-9-6-1-9-47-91929,2,-3572,-16892,-6564,-3424,-2761,776
702,2020-9-6-1-9-47-92008,4,-4204,-27428,-7460,-4144,9078,-1146
703,2020-9-6-1-9-47-92113,3,-5212,-16284,1644,-4016,-859,103
704,2020-9-6-1-9-48-92410,1,-7820,-8776,-8224,-3552,-4783,3418
705,2020-9-6-1-9-48-92452,2,-196,-16772,-6192,-3424,7613,-19607
706,2020-9-6-1-9-48-92510,4,1184,-10712,5692,-4112,8696,455
707,2020-9-6-1-9-48-92607,3,-352,-20720,-3796,-4000,6857,-2298
708,2020-9-6-1-9-48-92913,1,-6620,-6008,-14700,-3520,3545,-772
709,2020-9-6-1-9-48-92934,2,-1008,-16676,-1640,-3456,-716,-1096
710,2020-9-6-1-9-48-93013,4,3412,-13844,10760,-4128,-9311,-2819
711,2020-9-6-1-9-48-93107,3,4296,-27692,-548,-4064,-1993,-2172
712,2020-9-6-1-9-49-93417,1,-24324,-6308,7472,-3584,-32768,9149
713,2020-9-6-1-9-49-93444,2,1668,-16088,-2540,-3440,-1463,-2327
714,2020-9-6-1-9-49-93513,4,2560,-11392,-3116,-4128,1991,3363
715,2020-9-6-1-9-49-93610,3,-1096,-16412,-1220,-4032,-2277,-964
716,2020-9-6-1-9-49-93917,1,-17256,-13096,-7508,-3552,23243,4081
717,2020-9-6-1-9-49-93938,2,-340,-14664,-4628,-3424,-4121,16591
718,2020-9-6-1-9-49-94017,4,1136,-11696,10520,-4144,-13545,12442
719,2020-9-6-1-9-49-94113,3,424,-19332,-1524,-4016,-797,-1885
720,2020-9-6-1-9-50-94420,1,-13732,-11872,-5240,-3536,24229,2830
721,2020-9-6-1-9-50-94439,2,368,-17184,-488,-3424,1920,1239
722,2020-9-6-1-9-50-94518,4,1952,-13436,10524,-4144,-15190,5943
723,2020-9-6-1-9-50-94613,3,752,-14492,-1268,-4000,7034,1847
724,2020-9-6-1-9-50-94921,1,-27192,-17324,4860,-3568,-12703,957
725,2020-9-6-1-9-50-94945,2,3968,-16324,1288,-3456,-2873,-2217
726,2020-9-6-1-9-50-95048,4,-1732,-24540,4400,-4128,-4067,378
727,2020-9-6-1-9-50-95116,3,-4496,-15620,1240,-4032,-703,-350
728,2020-9-6-1-9-51-95421,1,-7544,-10252,-7872,-3552,-4828,10579
729,2020-9-6-1-9-51-95443,2,3560,-16760,620,-3440,1854,-20309
730,2020-9-6-1-9-51-95522,4,904,-12016,7888,-4144,9662,-4724
731,2020-9-6-1-9-51-95618,3,-1560,-16700,-3752,-4000,1979,-1066
732,2020-9-6-1-9-51-95924,1,-5188,-5632,-13332,-3536,-2105,674
733,2020-9-6-1-9-51-95946,2,148,-17072,-400,-3440,-211,375
734,2020-9-6-1-9-51-96024,4,4152,-8500,14716,-4160,-6476,-3112
735,2020-9-6-1-9-51-96120,3,-5908,-14756,-1008,-4032,-943,-1871
736,2020-9-6-1-9-52-96428,1,-18412,-19284,-20892,-3520,-32768,-16437
737,2020-9-6-1-9-52-96447,2,1492,-15332,-4692,-3440,-4418,-6002
738,2020-9-6-1-9-52-96527,4,-9804,-29048,-4316,-4144,31531,-17495
739,2020-9-6-1-9-52-96622,3,-1204,-16052,-2264,-4016,-1261,-964
740,2020-9-6-1-9-52-96928,1,-11188,-4420,-12440,-3504,31695,-892
741,2020-9-6-1-9-52-96950,2,3988,-17352,-4568,-3408,4196,644
742,2020-9-6-1-9-52-97028,4,4284,-11632,16696,-4160,-18266,16532
743,2020-9-6-1-9-52-97126,3,-280,-16144,-2968,-4000,-4977,2558
744,2020-9-6-1-9-53-97430,1,-12148,-14972,-10788,-3552,22440,-3953
745,2020-9-6-1-9-53-97450,2,-1040,-17224,-764,-3472,3710,2669
746,2020-9-6-1-9-53-97530,4,-736,-15356,14080,-4160,-19575,10620
747,2020-9-6-1-9-53-97627,3,5796,-23240,17096,-4016,-4217,-5290
748,2020-9-6-1-9-53-97932,1,-16848,-23356,-72,-3552,-32768,13294
749,2020-9-6-1-9-53-97954,2,3400,-17808,-940,-3424,-3049,-5923
750,2020-9-6-1-9-53-98033,4,-7636,-32768,-14988,-4144,12708,-4780
751,2020-9-6-1-9-53-98129,3,-4416,-17464,2104,-4016,1008,-835
752,2020-9-6-1-9-54-98433,1,-11696,-10868,-7684,-3520,-4660,8116
753,2020-9-6-1-9-54-98455,2,2828,-13644,6464,-3424,2834,-32768
754,2020-9-6-1-9-54-98533,4,1784,-11388,5676,-4176,8500,389
755,2020-9-6-1-9-54-98630,3,-1676,-17836,-508,-3984,4266,-4204
756,2020-9-6-1-9-54-98938,1,-3712,-5488,-13976,-3552,2804,-2531
757,2020-9-6-1-9-54-98957,2,-1072,-16344,-1196,-3424,-737,-1501
758,2020-9-6-1-9-54-99035,4,5904,-14212,17548,-4128,-3145,-8632
759,2020-9-6-1-9-54-99132,3,-1240,-15956,-2964,-4000,-8964,-3632
760,2020-9-6-1-9-55-99445,1,-22564,-26188,-19176,-3536,-32768,-6967
761,2020-9-6-1-9-55-99462,2,-972,-15184,-4884,-3440,-635,4965
762,2020-9-6-1-9-55-99538,4,-420,-25036,2868,-4144,32767,-5708
763,2020-9-6-1-9-55-99635,3,-1276,-16460,-1452,-4032,-221,-1607
764,2020-9-6-1-9-55-99940,1,-9996,-3396,-9088,-3552,16512,-3184
765,2020-9-6-1-9-55-99961,2,2880,-15888,-8672,-3440,2295,-9914
766,2020-9-6-1-9-55-100041,4,-532,-10880,19088,-4128,-13025,14428
767,2020-9-6-1-9-55-100135,3,416,-16248,-2484,-4000,-3182,951
768,2020-9-6-1-9-56-100441,1,-12472,-16672,-16228,-3552,19834,-9898
769,2020-9-6-1-9-56-100463,2,-2724,-17976,-44,-3440,1128,-1968
770,2020-9-6-1-9-56-100542,4,-3084,-13148,14112,-4160,-20977,7924
771,2020-9-6-1-9-56-100639,3,15544,-19884,-240,-4000,-2155,8305
772,2020-9-6-1-9-56-100947,1,-8940,-4788,-8492,-3536,1482,3415
773,2020-9-6-1-9-56-100964,2,-820,-17096,1032,-3440,231,-6802
774,2020-9-6-1-9-56-101044,4,-6960,-9016,31024,-4144,22988,-32768
775,2020-9-6-1-9-56-101139,3,-2560,-14648,560,-3968,4457,1777
776,2020-9-6-1-9-57-101445,1,-9900,-14024,-10760,-3552,-5535,-5351
777,2020-9-6-1-9-57-101466,2,1040,-17520,568,-3440,-3575,5990
778,2020-9-6-1-9-57-101547,4,760,-13916,9812,-4160,-1051,-906
779,2020-9-6-1-9-57-101641,3,-3228,-15824,-1288,-3984,-4661,-2425
780,2020-9-6-1-9-57-101949,1,-4940,-6232,-10348,-3536,-2272,115
781,2020-9-6-1-9-57-101974,2,-3764,-16328,-3072,-3440,259,1234
782,2020-9-6-1-9-57-102058,4,3496,-12928,16328,-4144,252,-5132
783,2020-9-6-1-9-57-102149,3,-116,-15628,5724,-4016,-8824,-17498
784,2020-9-6-1-9-58-102451,1,-7496,-17316,-24652,-3536,-21725,-6460
785,2020-9-6-1-9-58-102470,2,448,-17468,-4900,-3456,-3136,1129
786,2020-9-6-1-9-58-102553,4,-2484,-27548,32767,-4192,32767,-32768
787,2020-9-6-1-9-58-102645,3,-960,-16248,-1780,-4000,355,1726
788,2020-9-6-1-9-58-102953,1,-11340,2364,-11532,-3568,15885,-5304
789,2020-9-6-1-9-58-102974,2,944,-12836,-6292,-3424,-451,8336
790,2020-9-6-1-9-58-103052,4,788,-10040,11404,-4176,-17926,14245
791,2020-9-6-1-9-58-103149,3,1596,-15736,-6240,-4016,-1181,5402
792,2020-9-6-1-9-59-103453,1,-13360,-18056,-7552,-3536,25604,-1933
793,2020-9-6-1-9-59-103475,2,-1512,-16276,-1684,-3424,5205,3744
794,2020-9-6-1-9-59-103554,4,-1240,-15384,15912,-4160,-26885,9304
795,2020-9-6-1-9-59-103650,3,6120,-13516,-10964,-4000,-1641,-5184
796,2020-9-6-1-9-59-103955,1,-8156,-29260,-8652,-3552,-32768,-14798
797,2020-9-6-1-9-59-103976,2,2600,-16628,-220,-3424,-3031,-5372
798,2020-9-6-1-9-59-104058,4,-11272,-32768,-6584,-4144,32767,-4009
799,2020-9-6-1-9-59-104153,3,-5540,-15536,48,-4000,-3195,-978
800,2020-9-6-1-10-0-104457,1,-8280,-6404,-6984,-3536,269,2703
801,2020-9-6-1-10-0-104478,2,-1904,-17968,-1484,-3456,-1085,397
802,2020-9-6-1-10-0-104559,4,2292,-16236,9408,-4160,-4718,6657
803,2020-9-6-1-10-0-104660,3,1608,-15680,-2348,-3984,-3355,-490
804,2020-9-6-1-10-0-104960,1,-17428,-28980,-12712,-3552,-32768,15506
805,2020-9-6-1-10-0-104982,2,728,-16428,-2228,-3456,-777,-499
806,2020-9-6-1-10-0-105059,4,-2492,-21696,-5592,-4176,26613,367
807,2020-9-6-1-10-0-105156,3,-864,-16436,-2592,-4000,-533,-827
808,2020-9-6-1-10-1-105464,1,-13540,-15260,-9356,-3552,29050,-5692
809,2020-9-6-1-10-1-105482,2,-72,-16632,-672,-3456,1839,1431
810,2020-9-6-1-10-1-105569,4,-880,-16240,13652,-4160,-26430,10437
811,2020-9-6-1-10-1-105660,3,132,-16304,-5624,-4000,2899,2928
812,2020-9-6-1-10-1-105963,1,-22876,-32768,10852,-3536,-25971,-7244
813,2020-9-6-1-10-1-105984,2,3284,-15616,-548,-3456,-74,2893
814,2020-9-6-1-10-1-106068,4,-12216,-32768,-11148,-4176,27604,1435
815,2020-9-6-1-10-1-106166,3,-3160,-15940,-600,-4000,-1490,841
816,2020-9-6-1-10-2-106464,1,-8464,-12572,-11332,-3552,-4304,8539
817,2020-9-6-1-10-2-106486,2,2012,-16296,136,-3440,-2445,172
818,2020-9-6-1-10-2-106565,4,1316,-13280,6036,-4192,3531,5826
819,2020-9-6-1-10-2-106661,3,432,-16232,-2788,-3968,-3354,-2110
820,2020-9-6-1-10-2-106967,1,-23456,25824,21324,-3584,-11208,564
821,2020-9-6-1-10-2-106988,2,252,-16828,-3056,-3472,1383,-963
822,2020-9-6-1-10-2-107067,4,4828,-7032,-4032,-4176,-15245,4392
823,2020-9-6-1-10-2-107162,3,544,-16000,-4440,-4000,-1492,-618
824,2020-9-6-1-10-3-107468,1,-12808,-20940,-2764,-3536,27697,5672
825,2020-9-6-1-10-3-107490,2,236,-16612,-116,-3424,2255,2920
826,2020-9-6-1-10-3-107572,4,3572,-13636,14024,-4160,-29577,9770
827,2020-9-6-1-10-3-107667,3,-1268,-15596,-2156,-3984,5337,2054
828,2020-9-6-1-10-3-107972,1,-26120,-19576,5564,-3552,-15366,8270
829,2020-9-6-1-10-3-107992,2,4472,-15696,2128,-3456,-2441,-2298
830,2020-9-6-1-10-3-108072,4,-1668,-19692,2404,-4208,-8250,4508
831,2020-9-6-1-10-3-108167,3,-2964,-16132,-496,-3984,-2144,-1632
832,2020-9-6-1-10-4-108472,1,-8500,-7780,-9684,-3536,-3511,7462
833,2020-9-6-1-10-4-108496,2,828,-16816,-2128,-3456,-3569,-1803
834,2020-9-6-1-10-4-108574,4,1316,-10508,9544,-4192,5002,663
835,2020-9-6-1-10-4-108669,3,512,-16356,-1620,-3968,-1530,-302
836,2020-9-6-1-10-4-108974,1,-5300,-32768,-23492,-3584,-32768,-26147
837,2020-9-6-1-10-4-108996,2,-424,-16652,-3268,-3456,-1336,-3028
838,2020-9-6-1-10-4-109075,4,-5328,-32768,12396,-4176,32767,-32768
839,2020-9-6-1-10-4-109172,3,968,-15940,-5212,-4032,1042,-889
840,2020-9-6-1-10-5-109478,1,-10456,-17140,-10028,-3552,32767,847
841,2020-9-6-1-10-5-109500,2,-836,-16864,-1744,-3456,3188,2689
842,2020-9-6-1-10-5-109579,4,-2536,-17888,16428,-4208,-28778,16093
843,2020-9-6-1-10-5-109672,3,1232,-15704,-6092,-4000,1370,1206
844,2020-9-6-1-10-5-109978,1,-3752,-11588,-11104,-3568,-3384,-9085
845,2020-9-6-1-10-5-109999,2,3296,-17008,820,-3456,-2773,-4588
846,2020-9-6-1-10-5-110079,4,-5660,-20684,30564,-4176,32767,-32768
847,2020-9-6-1-10-5-110201,3,-3768,-15556,308,-4032,549,417
848,2020-9-6-1-10-6-110483,1,-10056,-14804,-12056,-3536,-3138,5995
849,2020-9-6-1-10-6-110501,2,2192,-16152,-924,-3392,-1424,1182
850,2020-9-6-1-10-6-110583,4,-924,-16028,5720,-4160,3085,-3930
851,2020-9-6-1-10-6-110677,3,-2384,-16276,-2108,-4016,-2807,-367
852,2020-9-6-1-10-6-110985,1,-4460,-2624,-7640,-3536,496,-4112
853,2020-9-6-1-10-6-111012,2,404,-16620,-2492,-3472,-612,-1558
854,2020-9-6-1-10-6-111083,4,2108,-10216,9868,-4208,-7479,3201
855,2020-9-6-1-10-6-111178,3,2388,-16828,-340,-4016,1930,-7497
856,2020-9-6-1-10-7-111493,1,-1712,-28488,-16012,-3536,-32768,-4438
857,2020-9-6-1-10-7-111505,2,204,-16140,-1364,-3456,-2635,-460
858,2020-9-6-1-10-7-111587,4,-5800,-32768,29004,-4160,32767,-32768
859,2020-9-6-1-10-7-111680,3,140,-16500,-3188,-4000,-795,-1447
860,2020-9-6-1-10-7-111987,1,-15504,-14188,-13384,-3520,32767,3479
861,2020-9-6-1-10-7-112009,2,-516,-16768,-1360,-3408,2604,1379
862,2020-9-6-1-10-7-112087,4,-2160,-17232,16100,-4192,-26944,16686
863,2020-9-6-1-10-7-112187,3,368,-15892,-4460,-4032,1053,1804
864,2020-9-6-1-10-8-112507,1,-1316,-15596,-14736,-3536,-15014,-13099
865,2020-9-6-1-10-8-112512,2,2816,-17196,472,-3424,-1806,-3868
866,2020-9-6-1-10-8-112590,4,-5384,-32768,10180,-4176,25617,-32768
867,2020-9-6-1-10-8-112685,3,-4084,-15424,2016,-4016,-139,-632
868,2020-9-6-1-10-8-112991,1,-6432,-9516,-11772,-3584,-4869,8678
869,2020-9-6-1-10-8-113017,2,2208,-14360,-2816,-3456,-5661,3495
870,2020-9-6-1-10-8-113099,4,920,-11832,4252,-4208,4395,-4666
871,2020-9-6-1-10-8-113191,3,-1896,-16232,212,-3984,-3634,-1202
872,2020-9-6-1-10-9-113493,1,-6928,-23280,-28992,-3584,-32768,-20810
873,2020-9-6-1-10-9-113514,2,2036,-12128,-8404,-3472,-926,1581
874,2020-9-6-1-10-9-113593,4,-2692,-32712,23384,-4208,32767,-32768
875,2020-9-6-1-10-9-113688,3,-1824,-16192,-3044,-4000,212,-2758
876,2020-9-6-1-10-9-113995,1,-11072,-132,-15672,-3552,22967,1803
877,2020-9-6-1-10-9-114019,2,1536,-12492,-7196,-3440,1152,3241
878,2020-9-6-1-10-9-114096,4,10352,-8348,14452,-4192,-22093,2269
879,2020-9-6-1-10-9-114189,3,-1976,-16156,-3224,-3984,936,3935
880,2020-9-6-1-10-10-114496,1,-2872,-11456,-15748,-3584,5369,4438
881,2020-9-6-1-10-10-114519,2,1604,-15604,3824,-3424,-485,-3705
882,2020-9-6-1-10-10-114597,4,7964,-9252,12020,-4192,-2851,798
883,2020-9-6-1-10-10-114693,3,908,-16456,-1812,-4032,3656,-5524
884,2020-9-6-1-10-10-114997,1,3316,-9732,-12096,-3552,2702,-559
885,2020-9-6-1-10-10-115020,2,-1460,-16568,844,-3456,-1787,1335
886,2020-9-6-1-10-10-115099,4,11420,-11380,9116,-4208,-536,-500
887,2020-9-6-1-10-10-115193,3,2324,-15760,2052,-3968,-1585,-3920
888,2020-9-6-1-10-11-115501,1,4384,-11736,-12436,-3568,714,-1958
889,2020-9-6-1-10-11-115522,2,-2284,-16480,-540,-3424,-680,-785
890,2020-9-6-1-10-11-115600,4,12640,-9596,4236,-4176,-665,377
891,2020-9-6-1-10-11-115697,3,1752,-16228,96,-4000,-1449,-2207
892,2020-9-6-1-10-11-116003,1,4612,-11944,-12456,-3584,-2202,648
893,2020-9-6-1-10-11-116023,2,-2584,-16368,-436,-3440,-478,244
894,2020-9-6-1-10-11-116102,4,11852,-9972,7800,-4224,538,-124
895,2020-9-6-1-10-11-116199,3,2040,-16272,-44,-4000,122,257
896,2020-9-6-1-10-12-116505,1,4676,-12288,-12448,-3552,-230,620
897,2020-9-6-1-10-12-116527,2,-2636,-16344,-540,-3408,-134,-77
898,2020-9-6-1-10-12-116604,4,11436,-10076,6724,-4192,100,373
899,2020-9-6-1-10-12-116699,3,2392,-16360,-268,-3968,-586,-961
900,2020-9-6-1-10-12-117005,1,4992,-11916,-12040,-3568,-374,-384
901,2020-9-6-1-10-12-117027,2,-2592,-16284,-296,-3424,-397,10
902,2020-9-6-1-10-12-117106,4,11600,-10084,9232,-4208,-1464,3587
903,2020-9-6-1-10-12-117206,3,2036,-16408,-628,-4000,-546,-393
904,2020-9-6-1-10-13-117513,1,4616,-12408,-12012,-3584,-742,12
905,2020-9-6-1-10-13-117532,2,-2684,-16272,-140,-3456,-301,139
906,2020-9-6-1-10-13-117609,4,11988,-10440,7172,-4176,-201,-630
907,2020-9-6-1-10-13-117703,3,2128,-16404,-508,-3968,-430,42
908,2020-9-6-1-10-13-118011,1,4412,-11500,-12152,-3520,-735,-1589
909,2020-9-6-1-10-13-118033,2,-2476,-16336,-264,-3456,-218,76
910,2020-9-6-1-10-13-118123,4,14352,-10372,4408,-4176,-293,-454
