id,TimeStamp,LandmarkID,AcX,AcY,AcZ,GyX,GyY,GyZ
667,2020-9-6-0-51-6-87417,3,-11120,-24796,9540,-3936,-28237,9330
668,2020-9-6-0-51-6-87675,4,5052,2644,5012,-4048,-18753,-7915
669,2020-9-6-0-51-6-87789,2,100,-19908,-5980,-3328,-8459,610
670,2020-9-6-0-51-6-87834,1,-720,-10744,-24824,-3440,-1890,-32768
671,2020-9-6-0-51-6-87919,3,-4496,-16712,2048,-3920,-8781,-4273
672,2020-9-6-0-51-6-88176,4,4820,-28488,9584,-4000,6709,-26377
673,2020-9-6-0-51-7-88288,2,8008,-18532,-628,-3344,3777,12479
674,2020-9-6-0-51-7-88337,1,-3780,-14256,-32768,-3424,-16842,2362
675,2020-9-6-0-51-7-88427,3,-3568,-16388,6128,-3936,11415,1832
676,2020-9-6-0-51-7-88679,4,9424,-12848,11036,-4016,-33,-6469
677,2020-9-6-0-51-7-88796,2,-1840,-16940,2712,-3328,-13098,22229
678,2020-9-6-0-51-7-88840,1,12252,-29428,-32768,-3440,12008,-28023
679,2020-9-6-0-51-7-88921,3,-1852,-16224,-1608,-3936,-5743,1989
680,2020-9-6-0-51-7-89179,4,11096,-14768,6604,-4016,7538,14
681,2020-9-6-0-51-8-89292,2,-2248,-18868,-3492,-3296,-6451,-6365
682,2020-9-6-0-51-8-89341,1,7416,5024,20152,-3424,15349,15595
683,2020-9-6-0-51-8-89428,3,704,-17120,4992,-3920,-5684,-2717
684,2020-9-6-0-51-8-89713,4,10684,-9428,16472,-4064,-2508,-12848
685,2020-9-6-0-51-8-89794,2,-1960,-16200,-308,-3328,-3965,-10
686,2020-9-6-0-51-8-89843,1,7080,5364,-20044,-3456,-10929,-10333
687,2020-9-6-0-51-8-89929,3,1984,-17260,-2452,-3888,3695,11
688,2020-9-6-0-51-8-90184,4,7988,-4768,12648,-4016,-2737,1988
689,2020-9-6-0-51-9-90297,2,-2792,-16048,408,-3328,-3685,1110
690,2020-9-6-0-51-9-90345,1,4528,9084,-17024,-3408,-11116,6829
691,2020-9-6-0-51-9-90427,3,768,-14308,-444,-3904,695,-1429
692,2020-9-6-0-51-9-90686,4,7416,-7144,5848,-4016,6226,11085
693,2020-9-6-0-51-9-90798,2,-2508,-16016,1284,-3296,-4780,121
694,2020-9-6-0-51-9-90847,1,11896,11440,-4124,-3440,9303,-4749
695,2020-9-6-0-51-9-90929,3,3160,-13360,-600,-3904,4915,-793
696,2020-9-6-0-51-9-91187,4,9044,-5512,10576,-4016,4969,11149
697,2020-9-6-0-51-10-91299,2,-1652,-14872,1340,-3312,-569,169
698,2020-9-6-0-51-10-91349,1,10508,4048,576,-3424,-24038,873
699,2020-9-6-0-51-10-91431,3,3544,-15820,772,-3920,5242,2042
700,2020-9-6-0-51-10-91689,4,8336,-6256,12632,-4032,-1838,7372
701,2020-9-6-0-51-10-91806,2,-336,-16012,1260,-3328,525,364
702,2020-9-6-0-51-10-91851,1,19700,-18088,-28980,-3408,10427,-8157
703,2020-9-6-0-51-10-91933,3,3228,-20696,-1732,-3936,7678,1450
704,2020-9-6-0-51-10-92192,4,11696,-15220,14372,-4032,3187,-4297
705,2020-9-6-0-51-11-92304,2,-1816,-15040,-236,-3328,2914,-543
706,2020-9-6-0-51-11-92353,1,8488,-19148,-17808,-3472,14652,12080
707,2020-9-6-0-51-11-92435,3,5808,-23176,-2412,-3920,2145,-3754
708,2020-9-6-0-51-11-92695,4,4796,-8392,25184,-4000,3728,14379
709,2020-9-6-0-51-11-92807,2,-2784,-14684,-1848,-3328,10019,2639
710,2020-9-6-0-51-11-92855,1,8468,-4504,-6472,-3424,-4881,-566
711,2020-9-6-0-51-11-92937,3,3432,-18024,-3276,-3904,1781,2504
712,2020-9-6-0-51-11-93195,4,1092,-4920,28292,-4016,-24042,-298
713,2020-9-6-0-51-12-93307,2,-4380,-15824,-4780,-3328,6732,283
714,2020-9-6-0-51-12-93357,1,2500,-2320,-2520,-3424,14972,21425
715,2020-9-6-0-51-12-93439,3,5440,-17204,-6548,-3920,-2410,4498
716,2020-9-6-0-51-12-93698,4,744,4832,-9504,-4016,-12060,668
717,2020-9-6-0-51-12-93808,2,-4480,-19752,-6164,-3328,4803,2017
718,2020-9-6-0-51-12-93859,1,6360,-4892,-12156,-3408,-15127,-7375
719,2020-9-6-0-51-12-93942,3,3176,-11884,2260,-3936,-5219,-793
720,2020-9-6-0-51-12-94201,4,2448,580,3092,-4048,7370,-4657
721,2020-9-6-0-51-13-94311,2,-5540,-24072,-8,-3360,3231,-216
722,2020-9-6-0-51-13-94361,1,9272,-5844,-23172,-3424,-14769,-1777
723,2020-9-6-0-51-13-94444,3,1456,-13616,1736,-3920,-9042,-4886
724,2020-9-6-0-51-13-94701,4,8340,-1876,3480,-4032,10718,13707
725,2020-9-6-0-51-13-94814,2,-11520,-14652,-1836,-3296,3262,4286
726,2020-9-6-0-51-13-94862,1,8324,-10384,-32768,-3456,2949,-8716
727,2020-9-6-0-51-13-94945,3,-2532,-16028,5856,-3936,-7770,-5766
728,2020-9-6-0-51-13-95204,4,16844,-11588,20092,-4032,13259,-14957
729,2020-9-6-0-51-14-95316,2,-2592,-16624,-8040,-3328,-12123,-6085
730,2020-9-6-0-51-14-95365,1,5820,-272,-10076,-3424,6220,-2971
731,2020-9-6-0-51-14-95448,3,-13136,-14036,8672,-3904,793,15778
732,2020-9-6-0-51-14-95706,4,11076,-3396,15556,-4032,2551,-18333
733,2020-9-6-0-51-14-95818,2,-4344,-19012,3264,-3280,-1844,-6640
734,2020-9-6-0-51-14-95866,1,1048,440,-18744,-3440,-8293,-19710
735,2020-9-6-0-51-14-95949,3,2240,-9824,-4076,-3888,-2994,29724
736,2020-9-6-0-51-14-96208,4,5608,1852,-1620,-4048,3788,17371
737,2020-9-6-0-51-15-96319,2,-656,-16692,-1700,-3312,-5415,-257
738,2020-9-6-0-51-15-96369,1,2888,-10640,-23668,-3424,-11177,4630
739,2020-9-6-0-51-15-96451,3,-132,-14664,-1704,-3920,-4675,-2420
740,2020-9-6-0-51-15-96710,4,11000,-21980,12144,-4000,9298,29497
741,2020-9-6-0-51-15-96821,2,-5984,-13924,-2640,-3312,12836,509
742,2020-9-6-0-51-15-96870,1,5284,1136,-8424,-3408,-305,-11312
743,2020-9-6-0-51-15-96955,3,-876,-17780,-1320,-3904,-2338,2132
744,2020-9-6-0-51-15-97213,4,-16804,-8412,32767,-4016,1004,-7905
745,2020-9-6-0-51-16-97324,2,-3532,-17084,-2284,-3328,4695,2549
746,2020-9-6-0-51-16-97372,1,7944,-1352,-3492,-3456,11082,13712
747,2020-9-6-0-51-16-97455,3,-2864,-5644,-2820,-3888,-6009,15836
748,2020-9-6-0-51-16-97714,4,1164,-6704,21464,-4032,-18467,-19276
749,2020-9-6-0-51-16-97824,2,-1044,-16924,328,-3328,-7193,1851
750,2020-9-6-0-51-16-97875,1,5348,1568,-5564,-3472,-11530,8123
751,2020-9-6-0-51-16-97957,3,-920,-16460,-4504,-3936,1326,-6371
752,2020-9-6-0-51-16-98215,4,2564,3416,4008,-4016,-4137,-4883
753,2020-9-6-0-51-17-98328,2,-4024,-15472,-3244,-3312,11627,11092
754,2020-9-6-0-51-17-98377,1,12264,2268,-13540,-3392,-4846,-16734
755,2020-9-6-0-51-17-98460,3,-4208,-15508,1336,-3904,-9748,-1821
756,2020-9-6-0-51-17-98719,4,7540,-2792,7588,-4016,5826,19730
757,2020-9-6-0-51-17-98828,2,1040,-15428,392,-3328,-6548,-5534
758,2020-9-6-0-51-17-98877,1,15436,-13132,-28672,-3456,5456,2471
759,2020-9-6-0-51-17-98961,3,-2364,-18968,1812,-3888,9696,2577
760,2020-9-6-0-51-17-99220,4,7868,10656,12940,-3984,13723,7830
761,2020-9-6-0-51-18-99330,2,-5508,-15280,-6956,-3312,-4364,614
762,2020-9-6-0-51-18-99379,1,23732,-9564,-3528,-3424,3498,12050
763,2020-9-6-0-51-18-99462,3,-2920,-14508,3832,-3904,-1077,5198
764,2020-9-6-0-51-18-99721,4,9116,9228,2900,-4032,-441,8935
765,2020-9-6-0-51-18-99835,2,-7752,-17156,-11456,-3296,-7125,10149
766,2020-9-6-0-51-18-99882,1,-6452,3676,-6700,-3424,15082,-8065
767,2020-9-6-0-51-18-99964,3,-1688,-16044,-3740,-3904,2780,1841
768,2020-9-6-0-51-18-100223,4,17844,-13728,21036,-4032,-7137,4343
769,2020-9-6-0-51-19-100335,2,6472,-12176,-4072,-3328,3341,7534
770,2020-9-6-0-51-19-100385,1,-2108,1984,-3344,-3440,2967,-26595
771,2020-9-6-0-51-19-100466,3,-1636,-16012,-4104,-3952,953,4077
772,2020-9-6-0-51-19-100725,4,8352,-8128,14180,-4016,-7869,-1030
773,2020-9-6-0-51-19-100836,2,-3684,-16080,-5724,-3280,-4019,629
774,2020-9-6-0-51-19-100887,1,11924,1860,-30024,-3472,-11753,18858
775,2020-9-6-0-51-19-100968,3,-2452,-18740,-736,-3904,906,3857
776,2020-9-6-0-51-19-101228,4,3760,-6272,10768,-4000,-4109,3812
777,2020-9-6-0-51-20-101339,2,-2064,-15544,2088,-3296,-2009,2257
778,2020-9-6-0-51-20-101387,1,24932,-26464,-18348,-3456,2949,-18580
779,2020-9-6-0-51-20-101470,3,-1664,-16460,2536,-3904,-13060,9792
780,2020-9-6-0-51-20-101728,4,6608,-8776,5776,-4032,-341,675
781,2020-9-6-0-51-20-101840,2,-7632,-20444,-4004,-3328,-2112,3373
782,2020-9-6-0-51-20-101890,1,10848,-8628,-19004,-3424,-1981,982
783,2020-9-6-0-51-20-101972,3,-2288,-14852,-4824,-3904,-6310,-201
784,2020-9-6-0-51-21-102232,4,6848,-2676,14088,-4048,21679,-11237
785,2020-9-6-0-51-21-102343,2,-1816,-17948,-6472,-3328,7930,-18440
786,2020-9-6-0-51-21-102394,1,7656,-3752,-21744,-3472,-9429,-16902
787,2020-9-6-0-51-21-102474,3,-5012,-16264,1312,-3904,-6798,-2477
788,2020-9-6-0-51-21-102734,4,15656,1040,2220,-4048,7399,6633
789,2020-9-6-0-51-21-102844,2,-2216,-18920,-2016,-3360,-2616,-1250
790,2020-9-6-0-51-21-102894,1,10864,-2920,-15616,-3440,9712,8382
791,2020-9-6-0-51-21-102977,3,-5948,-13784,5932,-3920,-9806,-4814
792,2020-9-6-0-51-22-103234,4,14236,5672,4388,-4064,7117,412
793,2020-9-6-0-51-22-103346,2,-6236,-19112,-2644,-3344,2922,-2130
794,2020-9-6-0-51-22-103395,1,17520,436,-9872,-3456,2553,10431
795,2020-9-6-0-51-22-103480,3,1244,-12296,-3136,-3904,-16894,-23878
796,2020-9-6-0-51-22-103737,4,10152,2892,4632,-4032,6578,21315
797,2020-9-6-0-51-22-103851,2,-1256,-14804,-2040,-3344,-6546,-25452
798,2020-9-6-0-51-22-103898,1,11676,-1592,-16836,-3472,5072,-28869
799,2020-9-6-0-51-22-103981,3,-3616,-16040,-2072,-3952,1750,1487
800,2020-9-6-0-51-23-104240,4,23284,-2968,7700,-4048,-12510,19981
801,2020-9-6-0-51-23-104351,2,-3000,-17040,-5528,-3344,-1832,-26579
802,2020-9-6-0-51-23-104402,1,-1024,1576,-23508,-3440,3401,3437
803,2020-9-6-0-51-23-104484,3,-632,-15940,-2656,-3920,15252,-6332
804,2020-9-6-0-51-23-104742,4,28728,-25524,6132,-4032,5697,-20721
805,2020-9-6-0-51-23-104853,2,-520,-15256,2040,-3312,4454,341
806,2020-9-6-0-51-23-104903,1,10540,-8940,-8772,-3456,-2158,-19381
807,2020-9-6-0-51-23-104986,3,-8812,-16088,16284,-3904,1129,3810
808,2020-9-6-0-51-24-105245,4,18504,-23388,7820,-4032,-3226,1608
809,2020-9-6-0-51-24-105355,2,-2288,-28712,-1924,-3344,-8047,5242
810,2020-9-6-0-51-24-105407,1,13140,-5376,-23928,-3472,-8626,9202
811,2020-9-6-0-51-24-105487,3,-1012,-15068,-3676,-3904,-6838,1235
812,2020-9-6-0-51-24-105745,4,16056,2568,3348,-4048,800,12249
813,2020-9-6-0-51-24-105858,2,-2008,-17292,-15224,-3344,11758,-15204
814,2020-9-6-0-51-24-105908,1,23508,-24356,-32768,-3456,7981,14664
815,2020-9-6-0-51-24-105988,3,-2856,-17708,972,-3904,10086,801
816,2020-9-6-0-51-25-106247,4,432,-15928,25920,-4000,32767,-9443
817,2020-9-6-0-51-25-106360,2,-5616,-16228,-2508,-3312,6151,2183
818,2020-9-6-0-51-25-106409,1,2812,-12100,-12336,-3440,1726,-32768
819,2020-9-6-0-51-25-106493,3,3776,-18860,-840,-3904,-28408,4065
820,2020-9-6-0-51-25-106748,4,228,732,5076,-4048,3388,24132
821,2020-9-6-0-51-25-106860,2,-1888,-17148,-4524,-3344,-6360,336
822,2020-9-6-0-51-25-106910,1,-15060,-21940,-27748,-3440,-14064,7792
823,2020-9-6-0-51-25-106993,3,-3864,-14116,1532,-3920,3422,-7
824,2020-9-6-0-51-26-107250,4,20148,-5232,6076,-4048,10137,-2912
825,2020-9-6-0-51-26-107363,2,-3888,-13328,-10524,-3328,5652,4467
826,2020-9-6-0-51-26-107411,1,-32768,6520,-32768,-3424,24137,32767
827,2020-9-6-0-51-26-107495,3,-5132,-16448,2212,-3936,-11317,-4254
828,2020-9-6-0-51-26-107753,4,11680,-14284,9340,-4064,-12609,6200
829,2020-9-6-0-51-26-107865,2,-960,-15560,-6868,-3312,8828,14936
830,2020-9-6-0-51-26-107913,1,344,6528,18064,-3488,22311,16274
831,2020-9-6-0-51-26-107996,3,-3296,-15640,-2180,-3904,4443,4000
832,2020-9-6-0-51-27-108254,4,13384,-8844,8108,-4064,1120,-6420
833,2020-9-6-0-51-27-108368,2,-8028,-12420,-5020,-3344,-4271,-3693
834,2020-9-6-0-51-27-108414,1,-12724,13636,23100,-3456,31157,5375
835,2020-9-6-0-51-27-108498,3,-4572,-15164,3388,-3888,923,16909
836,2020-9-6-0-51-27-108759,4,5760,-8732,32767,-4048,17632,20755
837,2020-9-6-0-51-27-108867,2,-1232,-16928,228,-3328,-544,631
838,2020-9-6-0-51-27-108917,1,-148,-1156,-2640,-3440,-27090,-18230
839,2020-9-6-0-51-27-109000,3,-2464,-15296,7124,-3920,1617,753
840,2020-9-6-0-51-28-109259,4,17812,-4436,14164,-4064,-14886,8147
841,2020-9-6-0-51-28-109370,2,-7616,-15748,1480,-3296,-1793,8841
842,2020-9-6-0-51-28-109421,1,832,-508,-32768,-3456,1125,10630
843,2020-9-6-0-51-28-109502,3,-1880,-16380,-2288,-3904,3725,2072
844,2020-9-6-0-51-28-109762,4,9260,-10908,12268,-4080,-4184,-1642
845,2020-9-6-0-51-28-109875,2,-5764,-17464,-1804,-3312,3494,3016
846,2020-9-6-0-51-28-109921,1,11252,-19040,-1752,-3472,15931,-23170
847,2020-9-6-0-51-28-110005,3,-1068,-11684,-724,-3888,-9190,8642
848,2020-9-6-0-51-29-110262,4,8368,-4380,10328,-4032,-1268,1447
849,2020-9-6-0-51-29-110374,2,-3432,-17568,-648,-3296,-5178,836
850,2020-9-6-0-51-29-110423,1,2132,-5932,-15460,-3456,-30199,-20436
851,2020-9-6-0-51-29-110507,3,184,-15596,-2856,-3920,8732,3411
852,2020-9-6-0-51-29-110764,4,376,-8540,19240,-4064,-11662,-2179
853,2020-9-6-0-51-29-110876,2,2484,-14392,4104,-3328,1808,25066
854,2020-9-6-0-51-29-110926,1,-968,-1056,-23292,-3472,-16254,19765
855,2020-9-6-0-51-29-111009,3,-3736,-18060,2468,-3888,-2218,-4469
856,2020-9-6-0-51-30-111266,4,4520,-1376,32292,-4048,6295,-18362
857,2020-9-6-0-51-30-111379,2,-564,-15288,-2240,-3344,-6672,1060
858,2020-9-6-0-51-30-111426,1,1220,-3232,-3240,-3472,-19167,20533
859,2020-9-6-0-51-30-111510,3,-2144,-10964,6220,-3904,11457,-7270
860,2020-9-6-0-51-30-111770,4,3328,6460,9384,-4064,-9852,-2809
861,2020-9-6-0-51-30-111879,2,-2780,-16084,596,-3312,-5241,-1754
862,2020-9-6-0-51-30-111929,1,11620,4216,-24268,-3488,-20772,-1573
863,2020-9-6-0-51-30-112013,3,-4732,-14848,-6764,-3888,8992,3347
864,2020-9-6-0-51-31-112271,4,10000,6392,1088,-4064,-12228,-4191
865,2020-9-6-0-51-31-112382,2,-12696,-23488,2020,-3344,21341,-21411
866,2020-9-6-0-51-31-112440,1,16416,1652,-27144,-3488,-12190,14391
867,2020-9-6-0-51-31-112520,3,-2532,-15720,-1292,-3904,11870,-7
868,2020-9-6-0-51-31-112773,4,3196,-6380,25508,-4080,-23702,-3294
869,2020-9-6-0-51-31-112884,2,-2856,-15092,-216,-3312,5070,1517
870,2020-9-6-0-51-31-112932,1,14452,-8704,-21580,-3504,21714,-23082
871,2020-9-6-0-51-31-113016,3,-8912,-15652,-268,-3888,-359,-32768
872,2020-9-6-0-51-32-113276,4,7744,-584,20328,-4064,7747,-32768
873,2020-9-6-0-51-32-113386,2,1584,-18464,-3060,-3344,-6073,-1525
874,2020-9-6-0-51-32-113434,1,5140,8952,4432,-3488,19897,-1791
875,2020-9-6-0-51-32-113518,3,-3796,-16096,-328,-3904,5020,-1369
876,2020-9-6-0-51-32-113777,4,8052,-2428,4656,-4064,-688,12510
877,2020-9-6-0-51-32-113888,2,-6908,-19812,-720,-3344,4159,-14224
878,2020-9-6-0-51-32-113939,1,-96,4212,-8956,-3456,-14373,9878
879,2020-9-6-0-51-32-114021,3,-3764,-15392,-3396,-3856,2741,-3175
880,2020-9-6-0-51-33-114279,4,11252,-4912,22428,-4096,-3595,4784
881,2020-9-6-0-51-33-114389,2,-3340,-15872,152,-3344,-10227,-3635
882,2020-9-6-0-51-33-114439,1,8896,3628,-16648,-3488,-23811,-783
883,2020-9-6-0-51-33-114522,3,-4328,-23204,-2928,-3920,14734,-16902
884,2020-9-6-0-51-33-114781,4,7352,-2728,9860,-4080,315,-2857
885,2020-9-6-0-51-33-114891,2,-2244,-15812,-284,-3328,1347,1025
886,2020-9-6-0-51-33-114940,1,-2136,3696,-13040,-3520,-26926,-25803
887,2020-9-6-0-51-33-115023,3,-2500,-16924,4064,-3872,11321,2107
888,2020-9-6-0-51-34-115283,4,23468,-20764,14200,-4064,5372,-2788
889,2020-9-6-0-51-34-115393,2,1960,-15340,984,-3328,20118,-5297
890,2020-9-6-0-51-34-115442,1,4612,3264,-5680,-3536,-3403,10078
891,2020-9-6-0-51-34-115526,3,-2352,-15728,-4500,-3872,-853,-496
892,2020-9-6-0-51-34-115784,4,32148,-14568,31660,-4096,9393,-14565
893,2020-9-6-0-51-34-115897,2,-4172,-16176,-10856,-3296,-16651,-7750
894,2020-9-6-0-51-34-115944,1,-7432,13512,3512,-3488,11120,-230
895,2020-9-6-0-51-34-116027,3,-4384,-18764,9924,-3872,5037,-4946
896,2020-9-6-0-51-35-116289,4,10788,-3924,8436,-4064,14815,-2016
897,2020-9-6-0-51-35-116397,2,-2676,-16444,256,-3312,305,186
898,2020-9-6-0-51-35-116448,1,6840,2208,-1000,-3520,3983,2934
899,2020-9-6-0-51-35-116530,3,6824,-22656,316,-3856,11799,1824
900,2020-9-6-0-51-35-116787,4,17004,4368,23180,-4064,-12335,3126
901,2020-9-6-0-51-35-116899,2,-540,-13868,-2776,-3328,20898,2667
902,2020-9-6-0-51-35-116949,1,11704,984,-15960,-3520,-14818,13738
903,2020-9-6-0-51-35-117034,3,-624,-15936,-6072,-3904,4891,4784
904,2020-9-6-0-51-36-117290,4,2324,4172,28324,-4064,-15397,-31952
905,2020-9-6-0-51-36-117400,2,-3440,-17612,-2388,-3344,6287,-7
906,2020-9-6-0-51-36-117450,1,8116,-5368,4164,-3504,-21248,11933
907,2020-9-6-0-51-36-117533,3,-5072,-10568,-1160,-3888,-621,18185
908,2020-9-6-0-51-36-117792,4,4632,-10684,5408,-4080,-9717,24341
909,2020-9-6-0-51-36-117905,2,-13104,-15028,-9840,-3344,3131,-7467
910,2020-9-6-0-51-36-117951,1,14852,-10452,-19496,-3536,12403,12485
911,2020-9-6-0-51-36-118037,3,-2252,-16772,-1048,-3872,-8837,263
912,2020-9-6-0-51-37-118294,4,7648,-26248,4192,-4096,-32768,-1308
913,2020-9-6-0-51-37-118405,2,-2076,-13544,3132,-3296,-1862,4417
914,2020-9-6-0-51-37-118454,1,4244,-17532,-7544,-3520,4429,-15951
915,2020-9-6-0-51-37-118538,3,108,-16312,-3680,-3888,1521,2723
916,2020-9-6-0-51-37-118796,4,26712,-32768,22756,-4096,16440,-27675
917,2020-9-6-0-51-37-118907,2,-1808,-15940,-132,-3312,7476,4696
918,2020-9-6-0-51-37-118956,1,7612,-3152,13428,-3520,-21278,-22992
919,2020-9-6-0-51-37-119043,3,-5204,-16924,-312,-3888,-7398,19694
920,2020-9-6-0-51-38-119300,4,15168,4644,-5448,-4080,-5344,743
921,2020-9-6-0-51-38-119409,2,-4964,-16412,220,-3280,-5884,-544
922,2020-9-6-0-51-38-119460,1,-5376,8240,3996,-3552,15225,-19986
923,2020-9-6-0-51-38-119544,3,-3928,-14288,-3428,-3888,9803,2100
924,2020-9-6-0-51-38-119802,4,14000,-9388,6796,-4064,-7406,8132
925,2020-9-6-0-51-38-119912,2,2448,-15384,2304,-3312,10571,-793
926,2020-9-6-0-51-38-119959,1,-1608,6692,2820,-3520,3366,998
927,2020-9-6-0-51-38-120044,3,-3592,-15820,-1736,-3872,7259,581
928,2020-9-6-0-51-39-120301,4,15004,-10552,9416,-4080,-7304,-989
929,2020-9-6-0-51-39-120413,2,9016,-18472,27960,-3280,2359,4531
930,2020-9-6-0-51-39-120462,1,10732,-1528,4180,-3520,4274,930
931,2020-9-6-0-51-39-120545,3,260,-16736,2604,-3840,4329,-1101
932,2020-9-6-0-51-39-120804,4,22848,-8880,11480,-4096,9377,-7237
933,2020-9-6-0-51-39-120915,2,-1720,-16352,1940,-3312,3597,1051
934,2020-9-6-0-51-39-120963,1,12604,-7716,9308,-3504,-4777,4089
935,2020-9-6-0-51-39-121046,3,-3896,-11860,2432,-3904,-13596,12536
936,2020-9-6-0-51-40-121308,4,25920,-31236,14692,-4080,6249,-15872
937,2020-9-6-0-51-40-121418,2,-5080,-17076,260,-3344,-4452,-2105
938,2020-9-6-0-51-40-121466,1,4392,9712,1348,-3504,-5901,-8334
939,2020-9-6-0-51-40-121551,3,-2536,-15544,-2916,-3872,11479,-2462
940,2020-9-6-0-51-40-121810,4,6912,-32768,13916,-4128,31745,-29789
941,2020-9-6-0-51-40-121919,2,4452,-6752,-72,-3344,11708,18055
942,2020-9-6-0-51-40-121968,1,12380,-2300,10712,-3552,-15879,7721
943,2020-9-6-0-51-40-122050,3,-1940,-15468,-4016,-3872,-5971,-3325
944,2020-9-6-0-51-41-122310,4,11700,-1928,-1976,-4080,-12653,26744
945,2020-9-6-0-51-41-122421,2,-436,-21920,5616,-3296,133,3609
946,2020-9-6-0-51-41-122471,1,18520,-20744,-10344,-3520,-7399,-32768
947,2020-9-6-0-51-41-122552,3,-8928,-22504,1464,-3888,16734,-8200
948,2020-9-6-0-51-41-122812,4,-1196,13708,1412,-4096,4070,17605
949,2020-9-6-0-51-41-122924,2,-4288,-18840,-4456,-3312,-2811,-714
950,2020-9-6-0-51-41-122972,1,-22092,-21728,-13764,-3536,20691,30132
951,2020-9-6-0-51-41-123056,3,2476,-13920,1528,-3888,-12501,-29266
952,2020-9-6-0-51-42-123314,4,4344,-16132,6820,-4112,-5905,-30512
953,2020-9-6-0-51-42-123426,2,164,-16636,-224,-3328,-3215,-2466
954,2020-9-6-0-51-42-123476,1,-1564,-2776,-9680,-3536,-10511,-26810
955,2020-9-6-0-51-42-123558,3,4404,-12204,-9624,-3904,3992,-5602
956,2020-9-6-0-51-42-123814,4,9556,-4424,17924,-4112,19573,27798
957,2020-9-6-0-51-42-123927,2,-3956,-11888,-4052,-3280,3643,-14016
958,2020-9-6-0-51-42-123977,1,-27284,-2844,-3036,-3552,-5940,5925
959,2020-9-6-0-51-42-124061,3,-2592,-17592,-2408,-3872,1447,-3119
960,2020-9-6-0-51-43-124317,4,-19656,-7420,13368,-4112,9413,18525
961,2020-9-6-0-51-43-124428,2,-4772,-16608,-7416,-3296,2537,-21461
962,2020-9-6-0-51-43-124478,1,-6084,816,-13080,-3520,-17763,-9689
963,2020-9-6-0-51-43-124562,3,-4288,-17048,1844,-3872,10728,-1675
964,2020-9-6-0-51-43-124819,4,20116,-11340,3976,-4080,355,-10692
965,2020-9-6-0-51-43-124929,2,-3676,-15080,-1848,-3312,1091,3054
966,2020-9-6-0-51-43-124980,1,15368,-9676,-8752,-3520,-8002,-9149
967,2020-9-6-0-51-43-125073,3,-7296,-28924,17308,-3840,-28870,22486
968,2020-9-6-0-51-44-125321,4,14404,-3304,9088,-4128,-1365,-8298
969,2020-9-6-0-51-44-125432,2,-3792,-12020,-5600,-3312,-5224,2542
970,2020-9-6-0-51-44-125481,1,11224,-5580,-22204,-3536,-19482,21277
971,2020-9-6-0-51-44-125566,3,-5904,-13972,-3208,-3888,7551,1319
972,2020-9-6-0-51-44-125825,4,16660,-22296,880,-4128,-457,-24593
973,2020-9-6-0-51-44-125934,2,2820,-17696,-3860,-3296,26752,3317
974,2020-9-6-0-51-44-125984,1,9176,280,1108,-3520,-18952,2639
975,2020-9-6-0-51-44-126068,3,-2120,-14892,-2788,-3888,-5247,-951
976,2020-9-6-0-51-45-126324,4,6628,-5100,8332,-4096,-17033,24925
977,2020-9-6-0-51-45-126439,2,-1388,-17540,-3572,-3280,-5133,-1288
978,2020-9-6-0-51-45-126486,1,5256,-32768,-2400,-3536,20364,-11465
979,2020-9-6-0-51-45-126570,3,-2264,-20320,1276,-3856,12975,-17319
980,2020-9-6-0-51-45-126828,4,7236,-15272,8636,-4096,17240,1622
981,2020-9-6-0-51-45-126938,2,-644,-14660,-1712,-3296,4019,2078
982,2020-9-6-0-51-45-126988,1,6956,-1556,-260,-3536,-11369,-9668
983,2020-9-6-0-51-45-127070,3,76,-21760,-3432,-3856,-1453,449
984,2020-9-6-0-51-46-127331,4,19812,-32768,21308,-4112,3030,-14990
985,2020-9-6-0-51-46-127442,2,-2100,-12852,-5124,-3328,4791,5496
986,2020-9-6-0-51-46-127490,1,3952,4424,236,-3520,-11246,1950
987,2020-9-6-0-51-46-127571,3,-3764,-17004,2536,-3856,3098,2600
988,2020-9-6-0-51-46-127831,4,10800,-16668,-2876,-4128,-5591,10242
989,2020-9-6-0-51-46-127944,2,-2464,-15584,-1264,-3328,-1879,14158
990,2020-9-6-0-51-46-127992,1,12672,2420,-11012,-3536,-2032,4145
991,2020-9-6-0-51-46-128075,3,-3024,-16352,-3104,-3856,2554,5870
992,2020-9-6-0-51-47-128332,4,5848,-14000,7636,-4128,-13276,22382
993,2020-9-6-0-51-47-128447,2,-948,-16136,1036,-3296,1386,2335
994,2020-9-6-0-51-47-128494,1,8576,-5264,-1816,-3520,3505,2466
995,2020-9-6-0-51-47-128577,3,-4016,-16608,-76,-3840,12265,32767
996,2020-9-6-0-51-47-128834,4,10000,-4012,9336,-4112,-3457,-4384
997,2020-9-6-0-51-47-128945,2,-2644,-16236,2008,-3328,30,2961
998,2020-9-6-0-51-47-128997,1,10864,-14232,504,-3520,10598,-1872
999,2020-9-6-0-51-47-129081,3,596,-15548,3100,-3872,-373,15654
1000,2020-9-6-0-51-48-129339,4,10652,3872,556,-4128,5037,2926
1001,2020-9-6-0-51-48-129450,2,-3208,-16756,576,-3312,-4209,1963
1002,2020-9-6-0-51-48-129499,1,11828,-9748,5392,-3488,1469,-12635
1003,2020-9-6-0-51-48-129584,3,-2680,-16720,264,-3824,-1904,-758
